epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.4376464178957091,0.46173669240134624,0.31518141469386823,0.3520608358993763,0.5196523615499822,0.37712225263438576,,,
2,0.4085995298953144,0.4453452942104427,0.30529975163196127,0.39917456485876224,0.35930348805538037,0.2233792527056322,,,
3,0.40158332719758977,0.45430491259607253,0.3109800623793389,0.3445223995098254,0.47559675837798815,0.33606203695441167,,,
4,0.39252805216180764,0.4862174967052472,0.33805424531784617,0.3534311862980447,0.43157680822172906,0.30564940123387224,,,
5,0.39695393490645053,0.4697022710704273,0.3284940014427882,0.42657105661020045,0.5174521349552201,0.37664932103418725,,,
6,0.3919067093931093,0.4710228100099081,0.32708105969419876,0.3663638735689768,0.3924987147499739,0.26983223125202266,,,
7,0.3891670250453832,0.47487278256359644,0.33051161957116215,0.32697818119351457,0.523629981751849,0.3842622983928134,,,
8,0.3798055449512107,0.496193960114765,0.35360971256016405,0.3558635050203742,0.5356010699690115,0.4014233900801983,,,
9,0.38648907319168374,0.48273326464545874,0.3357479526072832,0.33460660642240103,0.45660085434366654,0.3280661945634453,,,
10,0.37223064277801043,0.4947074016761835,0.3536313573652707,0.33284506637875627,0.4952564838274223,0.35578466433940864,,,
11,0.38042929576584167,0.479656517398158,0.3396811426722193,0.3969645020438404,0.28147924218962833,0.16970735115975868,,,
12,0.3699022879812615,0.49922118306822755,0.3569634412329621,0.341755318568974,0.5462246044743352,0.40405917113147133,,,
13,0.37573329080467577,0.5092299048763134,0.361012162008977,0.31876279341011515,0.5618187568900062,0.4222205324870784,,,
14,0.36876112862598676,0.5137888066516332,0.369113102726684,0.3416936579273968,0.5208414962015501,0.3829227976228406,,,
15,0.3771606435987847,0.4824100433808803,0.3411050868174918,0.3252598094504054,0.4619354019880416,0.3334587949767285,,,
16,0.3664948683392051,0.5094637280141512,0.36728996812205966,0.32887500197422215,0.48416436703807514,0.3562672389074933,,,
17,0.3707559061196684,0.49144847032348365,0.3497903399130878,0.35935318033869673,0.5540614851364275,0.4130852334201336,,,
18,0.36542084639423467,0.5092435256560888,0.3647578976522743,0.31396085859798806,0.5558305853841509,0.42075339203882145,,,
19,0.3611849342569983,0.49933320232467054,0.3615095168180718,0.3326318711042404,0.43515437375489224,0.30662472666510143,,,
20,0.3671427147885773,0.5126098568145574,0.3697424405654378,0.3242445849790806,0.4815907647106342,0.35433333950179696,,,
test,,,,,,,0.44645721737931415,0.5276616040344645,0.39166589871775814
