epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.4562751183051937,0.4763708178521387,0.3282597569551393,0.4889634706472096,0.5480089740533578,0.3964129684394912,,,
2,0.40627269358034956,0.4821753198441291,0.33280269905234017,0.36431245074460383,0.3859244793604471,0.24786226383998597,,,
3,0.3974537949096288,0.4950978477664341,0.34430171531433895,0.37307660164017425,0.46387260395660396,0.332062557477305,,,
4,0.39206700747376244,0.49301783530818705,0.34586001384929316,0.34109624749735784,0.589962083062059,0.448135659490761,,,
5,0.383945014993876,0.5319174091695555,0.38047313384267667,0.34184993881928294,0.557749786193758,0.42075901547165595,,,
6,0.38947700230491084,0.49929066880649287,0.35207134768958914,0.3566294312477112,0.5920975196518397,0.44500039478665904,,,
7,0.3833233828576195,0.5094195023327079,0.36205658653060235,0.34839059294838653,0.6051153913140297,0.4652074101430021,,,
8,0.37477072116160237,0.5200885786360364,0.3752480390749946,0.37306540028045054,0.5984125658869743,0.4530686140060425,,,
9,0.386961376923599,0.4931531555369336,0.3477611024698261,0.3227267410410078,0.5918472914123222,0.4507557762002474,,,
10,0.3681208813032567,0.5430837836832005,0.39077672697850413,0.33299031892889425,0.5947301277008495,0.45113735945013006,,,
11,0.3764541578411266,0.5126619899016343,0.3703221117411524,0.345584583909888,0.6097973438077852,0.4679652450508193,,,
12,0.3684424656313776,0.5125743035128377,0.37083119437998985,0.3360997018845458,0.6114146215351004,0.472183451987803,,,
13,0.3739180937902817,0.5186118934032143,0.3732409361897912,0.3450657548873048,0.4910139708635583,0.36657117030269015,,,
14,0.3738981063002782,0.5141282246158217,0.3696855075583355,0.36223832635503067,0.387106576117111,0.2712838256440714,,,
15,0.362049221104344,0.5418856626758907,0.3960272216034547,0.3249380941453733,0.5698909349739552,0.4303721133619547,,,
16,0.35464275337212925,0.5322462570983053,0.38915641529220374,0.3254376026360612,0.6106112830732998,0.4720600960580142,,,
17,0.3693610920219232,0.49608375512014163,0.35804161217236363,0.33166953489968654,0.6073418861549151,0.46675718820800904,,,
18,0.3637142631391816,0.530443808714557,0.38664703933361744,0.33190516186387914,0.49621482191031996,0.3607693953367353,,,
19,0.3578340830589762,0.5354492853562168,0.39045378833466415,0.3152930697328166,0.5749384162359332,0.43283506083351214,,,
20,0.3497609896770376,0.5769751569879125,0.4284767624775614,0.3180927038192749,0.6114660538733006,0.4709519041996253,,,
test,,,,,,,0.40872105852115986,0.4973071171620557,0.36478148336890476
