epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.47917180328533565,0.5032727201950962,0.34937775710533403,0.40931100096251516,0.5512929643831543,0.4142452257911901,,,
2,0.4502387112584607,0.5205759356247968,0.36727606001599084,0.4711738180469822,0.570213459029391,0.4250852438445027,,,
3,0.447476405521919,0.5051341990651241,0.35392491216289584,0.4948803911337981,0.5418569277468566,0.3915306508943841,,,
4,0.4401937945135708,0.5207165502268692,0.370222354140775,0.4084930133980674,0.45882664751799446,0.3295186168542818,,,
5,0.4338934000196128,0.5135922186333558,0.36376092097368734,0.3933395324526606,0.5365755548448982,0.4040363906077235,,,
6,0.4339885195781445,0.523528415401434,0.37208473103056694,0.38065252191311605,0.5748240106009148,0.43789654064017375,,,
7,0.42897627004261674,0.5295952734248391,0.3773255235676108,0.3797244759830269,0.5789506965493029,0.43931143891972463,,,
8,0.41803602843449034,0.5581772761355186,0.40324897009493976,0.3821730327767295,0.5463673711527843,0.41226811309319894,,,
9,0.42091670488489086,0.5518607543460254,0.39683085392261375,0.4013575726264232,0.5891078488045448,0.45227120431593143,,,
10,0.4124595501299562,0.5570255728374267,0.4030873264282428,0.36314571588426026,0.585587399467398,0.45464803874524107,,,
11,0.418416488376157,0.5348034388289369,0.3822317597167245,0.3840458521971831,0.5362757090985986,0.40488744824152234,,,
12,0.4136890144183718,0.5478405947829115,0.3965034464181497,0.38287150255731633,0.5507472538313752,0.4131994962112544,,,
13,0.4250954747200012,0.5361533588376538,0.3845712732652138,0.3790634491959134,0.5768318946498472,0.43629148154443986,,,
14,0.4098287580342128,0.5588478160700922,0.408809187815621,0.3947196131622469,0.5054777522096594,0.3803779603791027,,,
15,0.41027635860032047,0.5608968869546139,0.40999038225192386,0.38085880513126785,0.5146383575432796,0.3759461798082968,,,
16,0.4042000462268961,0.565327189580133,0.41532942409275186,0.38411724366046285,0.4809172420244426,0.35547892396784614,,,
17,0.4071723119965915,0.5463827917866152,0.39803610491598473,0.3733579907062891,0.5871154400394172,0.4476351061886227,,,
18,0.40364513911049943,0.5749362895200992,0.42373644103263985,0.3669376542439332,0.6200454085058457,0.4807342075918977,,,
19,0.40829925578216025,0.5413191579282284,0.3957578557832488,0.36478713758893916,0.5777312205645029,0.4446864594277498,,,
20,0.40174354551167324,0.5632532419572617,0.4156540822366188,0.37892800529260895,0.6023186627410453,0.46002870823281844,,,
test,,,,,,,0.4078918601507726,0.42288953766388737,0.3029547150540368
