epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.6495556311404451,0.5023480457194308,0.3442214071116549,0.6010370204846064,0.5849815731247267,0.4232139587402344
2,0.5798366386839684,0.5958897331927685,0.4314669950845394,0.5469538867473602,0.6258032148083051,0.4648475448290507
3,0.561474159042886,0.6010457289979813,0.43595221860611694,0.5245517765482267,0.6569853375355402,0.4978962515791257
4,0.550597256802498,0.6112008931788993,0.44628271936102115,0.5194687892993292,0.6496463169654211,0.49043723940849304
5,0.5448045838386455,0.6130406818491347,0.44701910082330093,0.5137915387749672,0.6632425586382548,0.5031336098909378
6,0.5363707612169549,0.6297818713999809,0.46606408408347594,0.5156081567207972,0.6514329090714455,0.49371781200170517
7,0.5282223484617599,0.6309666608242278,0.4658936138482804,0.5203797022501627,0.633590059975783,0.4743223898112774
8,0.5182781143391386,0.6414251333855568,0.47863673846772375,0.5007742792367935,0.6651126816868782,0.5062040661772093
9,0.5039476504985322,0.6561433425609101,0.49469883137560905,0.5647373224298159,0.5865474715828896,0.4212295611699422
10,0.5028211873896579,0.6558247703187009,0.49465349982393547,0.519266813993454,0.6327459613482157,0.46965797742207843
11,0.4901918756200912,0.6702446347855507,0.510804165233957,0.5132076367735863,0.6081753298640251,0.4511743448674679
12,0.4823527323438766,0.6734845333911003,0.513248825960971,0.4712011367082596,0.6806100582083067,0.5236022174358368
13,0.4727317621099188,0.6785327659008351,0.5182740624914778,0.5098540782928467,0.6275836254159609,0.4652816876769066
14,0.4743931445669621,0.6769358388921047,0.518676148450121,0.48097607493400574,0.6619753763079643,0.5040396054585775
15,0.4607506489500086,0.6894140623985453,0.5323646163686793,0.45663905143737793,0.68698950111866,0.5279988994201025
16,0.45655734932169,0.6904816621161521,0.5330409851480038,0.4553213566541672,0.6893465320269266,0.5328218812743822
17,0.44422300445272567,0.7042787899362281,0.548957588190728,0.45104264219601947,0.6917546490828196,0.5338464428981146
18,0.44714951705425343,0.6962757649573874,0.5410860643741933,0.5836571951707205,0.5732812608281771,0.40753668049971264
19,0.4361705050823536,0.7061683827258171,0.5545042347400746,0.45392966518799466,0.6870497663815817,0.5270735919475555
20,0.432061864340559,0.710424190506022,0.5602660160115425,0.5253104766209921,0.6238696873188019,0.45868133505185443
