epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.5018873426420936,0.49878051897575115,0.3427372915991421,0.4275862026858974,0.5156998417868808,0.375144868585709,,,
2,0.4627065189953508,0.48263750146946005,0.33109578728547384,0.4195707170544444,0.49776504088120693,0.3583655341757714,,,
3,0.450074119814511,0.5080096925384012,0.35337713409600585,0.48712612487174367,0.5702363465082001,0.4216363224628809,,,
4,0.44443290151398757,0.5125570420882312,0.3597536569878716,0.4074740848831228,0.5245008128317626,0.38037938231954704,,,
5,0.4402543069987461,0.5044851544602164,0.3517138237583226,0.3938604222761618,0.5043329508421389,0.366905277594924,,,
6,0.43504729147615107,0.5260959578485325,0.3733277369932882,0.4066217569886027,0.5241921804845333,0.383265279585848,,,
7,0.42804112598813815,0.5422122337694826,0.3887432464751704,0.4310500710397153,0.5898932576984972,0.441416114417685,,,
8,0.429922944101794,0.5131377551576187,0.361809774462519,0.386161684184461,0.5609760160583097,0.4150071637956677,,,
9,0.4252826622847853,0.5328773485689328,0.3807891179518453,0.41047461612804514,0.4695869607514558,0.3397942082450571,,,
10,0.4209036196100301,0.5483665276704164,0.3961696284855234,0.4018728769308812,0.5011254257044276,0.36267793369857043,,,
11,0.41955013922576245,0.5465055460559911,0.39390940080428943,0.37751403692606333,0.542183344378262,0.41250965647349086,,,
12,0.4177108233344966,0.5522953258506182,0.40100796286915913,0.37118250494067734,0.5815419670748146,0.44270285080514243,,,
13,0.4102273123017673,0.5571709215127189,0.40520574093378825,0.37802642342206594,0.576010728506623,0.44025113599727284,,,
14,0.4059496655546386,0.5624988171561011,0.41296613072526867,0.37596699353810903,0.521179639482619,0.38503921379939327,,,
15,0.4109277912254991,0.5442490692282546,0.3974176469034162,0.3724928103588723,0.5746692756341921,0.4376199268106673,,,
16,0.4027601118745475,0.5669515710195591,0.4175968979902822,0.3778990692383534,0.5678939039038645,0.4342860073555966,,,
17,0.4046252815887846,0.552320442245952,0.40272066675383467,0.3808461238403578,0.5237822287866997,0.38861206486959615,,,
18,0.40627723675349664,0.5472863703966141,0.39908499620084104,0.411117080095652,0.4120370517952705,0.29369646021142903,,,
19,0.40638659801976434,0.5447773612393387,0.4008566139265895,0.39765323577700434,0.5191382453654497,0.3904969520945839,,,
20,0.4030934293722284,0.5580134215539899,0.4108022316519556,0.3701662284296912,0.574762864290057,0.43733682548878966,,,
test,,,,,,,0.5090310748504556,0.3839229987529309,0.2594341523439178
