epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.44846164015744694,0.4391698719847281,0.296960855507298,0.38910501567940964,0.4597957118561393,0.31587687075922366,,,
2,0.41677103236021584,0.4522310433699595,0.3074792324016426,0.3486671443832548,0.5417556044596591,0.4003808439072025,,,
3,0.4052622837341384,0.4806834987383212,0.33391474682023586,0.3530213068190374,0.5200381767936051,0.3795341292861849,,,
4,0.3971096840717935,0.47860114845446855,0.3358267945853168,0.3910591923876813,0.583042238103716,0.43659593164920807,,,
5,0.3857210769953317,0.5095530568640556,0.36042862489128746,0.3456867027439569,0.545999846715284,0.40092032142963846,,,
6,0.38613815279985897,0.4970338672942278,0.3476336911160326,0.33196272073607697,0.557403161729637,0.4133430072351506,,,
7,0.391278642001531,0.48100290798415607,0.33742517318009146,0.3587542909540628,0.5797214393847083,0.4355391504390067,,,
8,0.3797075067529615,0.5161438100286667,0.3676887311238721,0.3436515978292415,0.5889093325914521,0.4488797542688094,,,
9,0.3879484927022694,0.47278401158157957,0.3289875309445605,0.3509150833675736,0.5201015134194964,0.3734868416856778,,,
10,0.38106805214424005,0.5006041705904417,0.35295269384190736,0.3276779326169114,0.621586296217222,0.483862042329029,,,
11,0.3825706359961175,0.4940575572711397,0.34896646714800145,0.36376865168935374,0.586284273745198,0.44095268757327605,,,
12,0.3649787436060558,0.5346568842921159,0.38791566353294354,0.3294839408052595,0.5767811276876417,0.4365784101445522,,,
13,0.37096356812691844,0.5440291236370605,0.3909319866917386,0.36526787398677124,0.5928126877467883,0.4468001205670206,,,
14,0.3700662702322006,0.5168898922533093,0.37233469735473296,0.3232294117149554,0.6141572918154692,0.47528940321583496,,,
15,0.3640242856464639,0.537480900961511,0.3900142299313567,0.3200156037744723,0.56556686690984,0.43165384195009737,,,
16,0.360554673715143,0.5375711578006135,0.39122245003953454,0.34452606541545766,0.6260085407840578,0.4864150150433967,,,
17,0.36813788185056473,0.5034010554694676,0.3613278138395769,0.32429046301465286,0.5707603908683124,0.43051616764186246,,,
18,0.3688312346572118,0.514485122321408,0.3722747727204731,0.32349613465760885,0.5600824292847201,0.4180943917568871,,,
19,0.36483442191256593,0.5068339224201658,0.36397668154022056,0.3360726700017327,0.6002132990642598,0.4547644185000344,,,
20,0.36315582643281547,0.5203755375627201,0.38131162177601047,0.32208440923377085,0.6148462115149749,0.4733825539679904,,,
test,,,,,,,0.42714693830456846,0.5279229806172986,0.390995200701751
