epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.8798169480857029,0.5011967992590319,0.354939708285915,0.7512003925252468,0.5578280679703235,0.41214504708694494,,,
2,0.8426932455391012,0.5273487200179408,0.37908936073623034,0.7504860023234753,0.5448191739579148,0.4016389186949806,,,
3,0.8328001877313019,0.538239133534252,0.39014467304592493,0.7201913607881424,0.5905724612084475,0.4515213345454887,,,
4,0.8220836404831179,0.5439952195331614,0.3966340479310802,0.7422521786486849,0.5631356564885441,0.4197392030520008,,,
5,0.8103189529270254,0.5627591000289045,0.4116196239827782,0.7896356880664825,0.5572935271057042,0.4189027135478372,,,
6,0.8078317469166171,0.5506943181477567,0.40344739120493656,0.7323755583864577,0.5780743622082345,0.43553760723072166,,,
7,0.8211960728450488,0.5414013258952607,0.39319624341223186,0.7138653797038058,0.5825173646766455,0.4391623427100638,,,
8,0.8016584105389093,0.5462615978653713,0.3970553057408461,1.9970983463398955,0.18444907863733684,0.11796140763330257,,,
9,0.797499535224771,0.5421670371245954,0.39382585913183227,0.7038203572973292,0.5912229823879898,0.45007438067980904,,,
10,0.7901964540122658,0.5617679977609266,0.4130697595656559,0.7449828379965843,0.598627568202767,0.4570104961897782,,,
11,0.791077587873705,0.556783112867545,0.4100948743602281,0.7883077625264513,0.5858199745664333,0.4422177565048766,,,
12,0.791992574930191,0.5540569180282213,0.4054696788630819,0.7047541794624734,0.5793495368846553,0.4374483889166979,,,
13,0.7727755841708952,0.5586647628456034,0.4095260612766749,0.7202642877051171,0.5902471052522354,0.44788342923361885,,,
14,0.7707022249057729,0.5661132105736322,0.41711640315911463,0.6854752505079229,0.5967805136708503,0.45646334243343867,,,
15,0.7686531617436357,0.566208987667035,0.41804157371722883,0.6903381030610267,0.5857159525473067,0.44128196567614025,,,
16,0.765673138441578,0.5612930082665977,0.41146332428099647,0.682016688458463,0.5897120263506758,0.4460650589515237,,,
17,0.7685826749250453,0.5569507569194801,0.4109413031268344,0.7373414242521246,0.559693298580006,0.4144437365838267,,,
18,0.7731081907467175,0.5548626113963383,0.40946597948430047,0.7136961830423233,0.5859072118442743,0.44267032101274806,,,
19,0.7600355975089534,0.5660405695358272,0.41810287044493744,0.7375836803558025,0.5921366065319509,0.4522535686549592,,,
20,0.7514555351708525,0.5722438092593864,0.42290925841418003,0.6656351349455245,0.6045183917368822,0.46337414273813843,,,
test,,,,,,,0.7537774911948613,0.3997402431709426,0.270060239306518
