epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.4525581871208392,0.4524553853062619,0.3079157019487435,0.46511978035171825,0.5662929965183139,0.4230357971197615,,,
2,0.42667447563849,0.4759747577046877,0.3323587131784543,0.3972255963211258,0.5666572075958053,0.42410145614606637,,,
3,0.4245063948788141,0.47190486891930433,0.32776262597793615,0.4018825242916743,0.5105041275338257,0.3816934990456578,,,
4,0.4150091330471792,0.46419356364425957,0.32125298233218735,0.3926410262162487,0.5464860108525803,0.40712310691984993,,,
5,0.4236246411737643,0.46913075262778686,0.3238388832658529,0.3858298227811853,0.5626253246640166,0.41802618334380287,,,
6,0.4005920583480283,0.5023866743462062,0.35728382385262336,0.42921325626472634,0.5303810784753296,0.3978784878721247,,,
7,0.4038764661079959,0.5024473923209466,0.35353031996637585,0.38731701237459976,0.5091023315132285,0.37910656339469523,,,
8,0.3969622817478682,0.5043946561207505,0.3590544688245772,0.37622935386995476,0.5404283003105471,0.4005634722222264,,,
9,0.3932768145674153,0.5132715784013271,0.3688206807759247,0.4076234335079789,0.4202578310929918,0.2933473247709723,,,
10,0.390806083851739,0.518304688380541,0.3691254868515228,0.38638675305992365,0.45782078172992535,0.33300780862938856,,,
11,0.39103584320921647,0.520661394714721,0.37665283780201875,0.3747686209777991,0.4819666571132378,0.3529780206140458,,,
12,0.3872465529724171,0.5163214258947655,0.3713800076223714,0.3639691878731052,0.5944888358159611,0.45679345199217397,,,
13,0.39131932987978585,0.519186300791702,0.37666695688017887,0.3783554521699746,0.49445687715585035,0.3716851998506172,,,
14,0.38568432778120043,0.5292042581952716,0.3839692142203842,0.36986571984986466,0.5773950695681075,0.4418024561988811,,,
15,0.38542903120580474,0.5233390636570555,0.3773844455932512,0.3653217799340685,0.5467696811732216,0.41145964503327076,,,
16,0.3820040502046284,0.524720927543546,0.3776307988911867,0.3937799936781327,0.4837527127771561,0.3510421200529284,,,
17,0.3799653328563038,0.5315569363240349,0.3853108025204979,0.36603549867868423,0.5686928475818908,0.43431048108808074,,,
18,0.3692840380888236,0.5560623022801193,0.4085427858254039,0.3694612793624401,0.5847628566358859,0.4465415171483376,,,
19,0.3797025175471055,0.5372067638133702,0.3913793910294771,0.37166872061789036,0.5453286041811225,0.40524038410270197,,,
20,0.37542120861379724,0.5418363669985219,0.39454461830227,0.35968461229155463,0.5930431512339661,0.4569095985061722,,,
test,,,,,,,0.43425496220588683,0.3672823580952051,0.2612510189433427
