epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.46722200238631545,0.45425322162775905,0.30815740962701343,0.4017956398609208,0.5291451840865903,0.3810830387036975,,,
2,0.41029943205827585,0.46422413875994506,0.317698834886763,0.359729965649,0.5157067067012554,0.3727748128699093,,,
3,0.40642419475719244,0.44742436718447076,0.3032526618778203,0.3379935574967687,0.4795947521016365,0.34576932717932435,,,
4,0.40492928759452024,0.44509148536010024,0.30000495311284175,0.3478243743501058,0.4855951933964308,0.34892862699034943,,,
5,0.40260797126527215,0.45315972523638076,0.3090649731571506,0.3746981271883337,0.5551976107242631,0.4120408785415859,,,
6,0.403002344574665,0.461092724116302,0.31665385928164963,0.33014750735061926,0.5023237432285053,0.364736639144944,,,
7,0.38906780680630104,0.48368577634561466,0.33673389172010076,0.33234273297030753,0.47771393057390504,0.34760353969773505,,,
8,0.3894853220761188,0.4889158740913941,0.3415607483657591,0.35905573135469016,0.401891619093498,0.2767691246482149,,,
9,0.38939545682968535,0.4859252643137256,0.3372843545158765,0.341754279485563,0.45062609932885117,0.3272686243148112,,,
10,0.3872570309536589,0.4827543753627802,0.33607408677747735,0.3321117133629031,0.4643322562278055,0.3320255201061698,,,
11,0.3755522146363931,0.5085355312637756,0.35815083955420307,0.3314587397546303,0.5080118480978942,0.3751796609608502,,,
12,0.38964070087195907,0.4782921088276648,0.3360572467655218,0.33275120650849693,0.5327753059384299,0.3930115346319792,,,
13,0.37953302200220845,0.48200943363841875,0.33577556709010453,0.31753207270692035,0.5170423061836783,0.3823996668272629,,,
14,0.38248952976399403,0.48151166217138797,0.337056003996611,0.33895207868843547,0.5540517732137586,0.4151301886886358,,,
15,0.3806518793471752,0.4799618583309687,0.33783361339724505,0.3424537181854248,0.41292469667448206,0.2861501543540305,,,
16,0.37526242096731266,0.5153778309882419,0.36702058717974123,0.33584691983897513,0.5300581850020624,0.38927645288498663,,,
17,0.3819142287494215,0.4885117641073063,0.3442536098711147,0.32975475526437525,0.5582292023591879,0.41956882251472005,,,
18,0.37526580279955835,0.4984125592317318,0.35711643188917563,0.3243465074678747,0.5440564353655024,0.40495052020542505,,,
19,0.37041965593223924,0.5016614242336868,0.35868323061820917,0.3225166332430956,0.5485572693188016,0.4090037265020173,,,
20,0.35983877176521745,0.5257026892658209,0.37805860018017673,0.3315168953523403,0.5827292705454478,0.43954497921030694,,,
test,,,,,,,0.4319471077221196,0.5494516119360924,0.4064373114123577
