epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.6872377826979286,0.46637285775259923,0.3134977566568475,0.6826747626066207,0.49923568964004517,0.3404487192630768
2,0.6055702880809182,0.5959284948675256,0.43135134718920054,0.5720895737409591,0.6470297634601593,0.49010041654109954
3,0.6000368987259111,0.6009628859005476,0.43748195665447337,0.5673083424568176,0.6370492547750473,0.48003789484500886
4,0.5846883105604272,0.6068303239972967,0.44423302223807887,0.5951167851686477,0.5890772670507431,0.42777388691902163
5,0.5689266653437364,0.6226514609236466,0.457528766048582,0.5619020581245422,0.611363685131073,0.45216660797595976
6,0.566260689967557,0.6146055177638405,0.45286330227789123,0.5436372339725495,0.661529591679573,0.5059709221124649
7,0.5621766479391801,0.6189797693177274,0.45732460719974416,0.5443796902894974,0.6462554633617401,0.4878241002559662
8,0.5460669712016457,0.6436110280062023,0.48412457814342097,0.5319686233997345,0.6680984646081924,0.5110965430736542
9,0.5461183315829227,0.6346749341801593,0.4724269305404864,0.547910413146019,0.6753825545310974,0.5181507676839828
10,0.5317364703667792,0.65890166869289,0.4985862766441546,0.5434242814779282,0.6463662117719651,0.4878027081489563
11,0.5263596067303106,0.6610540120225203,0.5011905470961019,0.49484788477420805,0.7053167402744294,0.5529191613197326
12,0.5112758890578621,0.6744935332160247,0.5162242878424493,0.4879541635513306,0.7033187359571457,0.5524699926376343
13,0.5074164945828287,0.6765097418898031,0.519695728232986,0.47523835897445676,0.6950742363929748,0.5443531453609467
14,0.492068013078288,0.6896278630746039,0.5342590346148139,0.49940073788166045,0.6805077195167542,0.5264450699090958
15,0.4879068512665598,0.6930438664398695,0.5367715390104997,0.5277119547128677,0.6413641899824143,0.48190565407276154
16,0.5030831153455534,0.6679130384796544,0.5110019257194117,0.483328378200531,0.7009608089923859,0.5493199527263641
17,0.48702918542058843,0.6843792756921366,0.5293700177418558,0.48257593512535096,0.6916023194789886,0.5369411885738373
18,0.46039950926052897,0.7121866957137459,0.5592486230950606,0.4912917882204056,0.6874956727027893,0.5314427375793457
19,0.47402219474315643,0.701581599681001,0.5470004536603627,0.46608210206031797,0.7167940676212311,0.5650989860296249
20,0.4647287193097566,0.6988193965271899,0.5469446335183946,0.49209039509296415,0.6842813670635224,0.5279758095741272
