epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.4774070421417991,0.39948243406283984,0.26123325512386286,0.4487304570882217,0.3918840261986074,0.2616911210605632,,,
2,0.43696030041018685,0.3771006101998245,0.24612997310775955,0.43852625690076663,0.34752012230455875,0.22370664358301007,,,
3,0.42518606831084244,0.43040470847512013,0.28804883473951903,0.39678323236496554,0.5177713750821092,0.37039734998151014,,,
4,0.42879447652088415,0.4105599161524039,0.27230253264021415,0.4169196978859279,0.4762563164467397,0.32957644347587356,,,
5,0.42085493347802005,0.4359279579564847,0.29261007178370113,0.418750552703505,0.4667145138525445,0.31958183249377686,,,
6,0.4187965079487025,0.43300260132649443,0.2914311734596165,0.42792593169471493,0.3782025319726571,0.24321964520799078,,,
7,0.4167481498731362,0.4349046784125596,0.2909868334056707,0.4135716321027797,0.4590078666806221,0.3175719325309214,,,
8,0.4110142117836973,0.44521381121620046,0.2998434474875966,0.3902208280304204,0.554075788544572,0.40730330048371916,,,
9,0.4154293319353691,0.44456366803701763,0.29963119980459524,0.3866421748762545,0.5233823925904606,0.37877817532938457,,,
10,0.4176804773755126,0.4254152635061233,0.28534111308169313,0.40402180507131247,0.5788097715248233,0.42359580261551816,,,
11,0.4105343344611126,0.45368446466502743,0.3104320999930848,0.40733432672593906,0.4651862562674543,0.3239167392577814,,,
12,0.40189898022256054,0.45973874952971605,0.31476874713233294,0.3993424212803011,0.5051801412001901,0.3586916936480481,,,
13,0.4048640664953452,0.45171336767233006,0.30844113020901825,0.4237709097240282,0.3595834997319858,0.23939552679397144,,,
14,0.4020857457276229,0.46778109756677033,0.32359142270409963,0.39478647449742194,0.5990482918594194,0.44789625493728596,,,
15,0.3999449261924723,0.45756883033715023,0.3164511578676296,0.3907924702633982,0.5250357420224211,0.3814205630156009,,,
16,0.40351983470903646,0.46694879763974595,0.32233400518460975,0.3732511022168657,0.580978796209978,0.431148250789746,,,
17,0.3955096616358547,0.471899712233098,0.32521982261767757,0.3907055757615877,0.5039800565851771,0.36075016710421315,,,
18,0.40503472016080394,0.47526430621599924,0.32922646927821275,0.3903610285209573,0.5271107021557249,0.3799746051106764,,,
19,0.39525499907168715,0.4784956748628027,0.3374168818233187,0.45228494898132654,0.3802858764386695,0.24111281950836597,,,
20,0.4000737618777778,0.4540774309905348,0.3131026360155134,0.3930711853115455,0.5632792905620907,0.4104742921240952,,,
test,,,,,,,0.3526863000222615,0.6405464888151203,0.5087977738718369
