epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,1.1523791878454146,0.5108569005043596,0.3616337107133962,1.0041061601740249,0.5652492089132639,0.41888984792093015,,,
2,1.0945847278000207,0.52410842546372,0.3744421201327475,0.9811769850710605,0.5690658739297354,0.42325133039923185,,,
3,1.084553224104707,0.5331279768017672,0.38327458633049843,0.9904795859722381,0.5660452758199832,0.4196087279830108,,,
4,1.066367277214604,0.5453766820731983,0.3950963164729777,0.9959695973294846,0.5822538708514989,0.4393322390028612,,,
5,1.0563896243931146,0.5655405025889155,0.41348623013704694,1.0100532110701217,0.5237033758882156,0.38323785922244846,,,
6,1.0567984423970664,0.5454307336220017,0.39571295542922874,0.9700981733646798,0.5814589647070921,0.4390397907502236,,,
7,1.0667879693610693,0.5443084652145063,0.39282282161456283,0.9478661646234229,0.584256983874861,0.4404977351461755,,,
8,1.0493180453777313,0.5479442234080966,0.3968014843681807,0.9659337008253057,0.5748604591143258,0.43120635722694484,,,
9,1.0371296607678937,0.563141052601158,0.41080931389844544,0.9580407269457554,0.5717543892839805,0.4279216984299289,,,
10,1.042220014718271,0.5652754079670675,0.4149238006562315,0.968759724434386,0.5667992185682376,0.42612600783282456,,,
11,1.0404711708586702,0.5568813424036708,0.40899535929483755,0.9571262978492899,0.5781410513297119,0.43353327854903057,,,
12,1.0399753095642212,0.5659663293270334,0.41596063505858183,0.9581635074412569,0.5800233216203273,0.4350358219619127,,,
13,1.0257310639786463,0.5707623300753454,0.42177091880891754,0.9739417243511119,0.5766962613078191,0.43131894640565077,,,
14,1.0223180924051551,0.5721314591906403,0.42266898996807556,0.9495037857522356,0.5629378867910263,0.4231945729834285,,,
15,1.01264805402807,0.5743751004438407,0.4266615886621738,0.9372822401371408,0.6017974149832066,0.4586334727664894,,,
16,1.0159801445020142,0.5755001928617236,0.4260704871066796,0.962880291837327,0.572235271971217,0.4263240705768112,,,
17,1.0144263717436022,0.5661708581591806,0.4200435122875597,0.9742349652533836,0.576333408471831,0.42920354832870333,,,
18,1.0310059128909983,0.5537546260222312,0.4070415315568768,0.969328485904856,0.5856570208796914,0.43962229862425256,,,
19,1.0090334620527042,0.5771013855413404,0.42951033015044465,0.9648452046069693,0.5611279609234151,0.41814687972618364,,,
20,1.0023433715105057,0.5831751814412494,0.4341507814624297,0.9192496056252337,0.6032949253480803,0.4614200654063136,,,
test,,,,,,,1.091062649658748,0.4682231148438794,0.33403082926358496
