epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.48634957418297275,0.42747149923534106,0.28722408945587546,0.45848235996758063,0.4199946252231645,0.29123490589398254,,,
2,0.43058473088524557,0.4616505780680613,0.3170457999927528,0.4429710540102749,0.5645342795178294,0.4179298883394861,,,
3,0.4318785466931083,0.44743037029649274,0.30458859065265365,0.46664225037504986,0.3826877024058798,0.2586826670562803,,,
4,0.43113456160733193,0.46576308145216017,0.3192039488109224,0.47612837102355027,0.5681510172875189,0.42239359084789346,,,
5,0.41949564706195486,0.4911343008957126,0.3436321553858844,0.4139270411758888,0.5142210963432018,0.3692416882074279,,,
6,0.4220366774183331,0.4680236963272998,0.32091922282213065,0.5269162116981134,0.5443793617915816,0.39606924173308583,,,
7,0.41423322793209194,0.49304392065175556,0.3453692345879972,0.42454222607903364,0.5802966277001471,0.4363129913250393,,,
8,0.4144983990625902,0.4835763562357787,0.33352749679576266,0.4254741897670234,0.5537571907043457,0.4104061673690633,,,
9,0.4089430036869916,0.502280828582518,0.35412773927955915,0.42493705342455607,0.48631031720376594,0.33934656296652266,,,
10,0.4105411982897556,0.4940430155390817,0.3470295734858761,0.4012134373188019,0.5461777278063137,0.40096751293848926,,,
11,0.4106706488313097,0.48745644081271056,0.34246372927093144,0.4147990792989731,0.487439531580227,0.34396601265077,,,
12,0.4045375538594795,0.4948775163654125,0.3497906302525239,0.41026163537327837,0.5170114092167826,0.38094141039022356,,,
13,0.3964618794845812,0.5159095290145188,0.368337111795942,0.4140612352185133,0.4294420129937173,0.3065156219678655,,,
14,0.39536782521190067,0.5081842889614178,0.363078851382615,0.4016236513853073,0.5083112273731163,0.3738445872670547,,,
15,0.40239830432516155,0.49527415971582134,0.3495555459154826,0.41385784345429116,0.4427984527246531,0.3071090817771947,,,
16,0.398252348466353,0.5086385774228609,0.3639253729107705,0.39876752873746363,0.5514219958688666,0.4075313293482972,,,
17,0.3951971195863955,0.5052241222255609,0.3621385087879995,0.4044903723931894,0.5066055789955752,0.3671097888999843,,,
18,0.3842013129682252,0.5219768829869501,0.37643499827068866,0.40383224516380123,0.5261730173632514,0.3857849437091074,,,
19,0.38456758694215254,0.5280046101320873,0.3830256153575399,0.4073336767714198,0.5581352901531429,0.416609548611521,,,
20,0.3924480535767295,0.5128844581318625,0.3691684691517642,0.40788113634760786,0.5385567534590003,0.39021345149589387,,,
test,,,,,,,0.4640682812780142,0.56791548486799,0.42948380010202525
