epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.5126247974813626,0.42129064473493766,0.27821226692408,0.46943669623516976,0.47911472178678566,0.3343272856548131
2,0.4770474071784686,0.4177872216859732,0.27712115910034424,0.4568945461131157,0.49924571502785337,0.35303174731930953
3,0.4778794995559159,0.39437861010552416,0.25783869739802134,0.4517175143069409,0.4890394372607958,0.34580515731532285
4,0.4637180047650491,0.43481494272027604,0.2912564755427421,0.4476040043729417,0.43458980389256424,0.29928529159007394
5,0.4590666255643291,0.4504600808384918,0.30549864809439387,0.4445798466814325,0.38326549157500267,0.2582813809127943
6,0.45453360003809773,0.4320081170167654,0.2892668888082988,0.5594789037045013,0.039980625865378955,0.021185876533310312
7,0.4644216460886822,0.4117886329393997,0.27360119400696703,0.4473163732822905,0.5275896496778513,0.3839842143215913
8,0.45974820083187473,0.42014510921322773,0.28098365785028306,0.45420942978656037,0.531115003920933,0.386281081396056
9,0.4456643098464576,0.46537495122080846,0.3177886802292559,0.4194017249218961,0.5115142720701926,0.36674301496439393
10,0.44553323682918344,0.4622286284362437,0.316960032899133,0.4096536341499775,0.5132162614745346,0.3700614086441458
11,0.44362856672015244,0.4630083423808858,0.3185506741045624,0.4212427751180973,0.500933814785156,0.3560705991620396
12,0.43594334362655557,0.4806589472097575,0.33362755950750606,0.42195970707751335,0.5163682777474218,0.3740325485197629
13,0.4354236708373152,0.4851599008706148,0.33871891792432995,0.39721026065501763,0.5093760832703296,0.36864488108140575
14,0.4358396663140225,0.4758156275987545,0.3321529947000966,0.39270884464395805,0.5233338925073497,0.3843144120628688
15,0.4335406938547729,0.4762038368811851,0.33260854063255174,0.4020354887272449,0.5262183872190245,0.3835862567450138
16,0.43081186311219327,0.48798427845962267,0.342644697075249,0.4214999621852915,0.4422801971581685,0.30214221176116707
17,0.4333072223009602,0.47510347653540874,0.3294536539663871,0.4131427781378969,0.5797121029525519,0.43688309491374233
18,0.4268811790532963,0.5039509533033255,0.35852838571994533,0.4055268793029988,0.472308177159148,0.33812941967799487
19,0.42203930565105974,0.5051002079027614,0.35939571170464296,0.4021857155764357,0.4952175154194652,0.3568841897655883
20,0.42276708148820424,0.5052917483212647,0.358088587748728,0.3947333446208467,0.5532619568861109,0.41061401907899514
