epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.49625514071678445,0.46326626178799807,0.3111379845133138,0.4870433321705571,0.5139598482184939,0.3523164722654555
2,0.4445119218848576,0.4986594654967852,0.33898237479902876,0.4114828606446584,0.5742265571046758,0.4124357463033111
3,0.4322835869878252,0.5170547678788132,0.35736741675673245,0.4037334080095644,0.5745304591125913,0.41654163350661594
4,0.42206167924069915,0.5429417245855955,0.38211486502507025,0.45990739045319734,0.5870323412948184,0.422957088108416
5,0.41429629782649957,0.538688663567338,0.3766283207686148,0.4150913479151549,0.588212932701464,0.42599773075845504
6,0.41471838477615997,0.5363937062080776,0.37332029313406095,0.37510121310198746,0.5477724130506869,0.386318897207578
7,0.3985516288291628,0.5653670494244477,0.40165965300854123,0.3665513109277796,0.5672131699544413,0.4064885295099682
8,0.4041207519090064,0.5483332334356121,0.3870585606777257,0.3799849781725142,0.6049252031026063,0.4445199320713679
9,0.40883996080015306,0.5382417656098292,0.38033868508221946,0.4025116077175847,0.5230880777041117,0.35980132001417653
10,0.40738380400933955,0.5509178201171839,0.38973483276144366,0.4971999305265921,0.5780890473613033,0.4142650685928486
11,0.39344875834812626,0.558873910770238,0.3964777170358417,0.3866898836912932,0.6272095761917256,0.4664825973687349
12,0.3993869287388347,0.555392428605913,0.39205579839159393,0.3789707488483853,0.5872038039896224,0.4244633294917919
13,0.3911438336439222,0.5765786776754344,0.4139717425976958,0.4188525229692459,0.34386577898705445,0.2250724152351419
14,0.38715525096822007,0.5826491869498636,0.4169443355542477,0.3773622926738527,0.4484124547905392,0.30737501182765875
15,0.39241414955843273,0.5716020928643574,0.40959292580591183,0.3585737562841839,0.6078147888183594,0.44769821840303914
16,0.39041081767215907,0.5800983387733174,0.4180571165318801,0.4454170686227304,0.6025975600436881,0.43955139484670425
17,0.3829547208603297,0.5845162036750361,0.4224864361964375,0.34429133821416785,0.6291076872083876,0.4703707159669311
18,0.3799255781363104,0.5869735715405964,0.42748646323229667,0.3637865020169152,0.6576065641862375,0.498502728011873
19,0.36890537020201997,0.5982847755478922,0.436192428745399,0.3401165091329151,0.5812769068611993,0.4205560744912536
20,0.37249478920597895,0.6082348703781021,0.44757093252422653,0.381618274030862,0.6248264632843159,0.4637286458854322
