epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,test_loss,test_dice,test_iou
1,0.4817122055958676,0.47904349192576384,0.33166493527010404,0.41185468815742654,0.5446844377407576,0.403701106258829,,,
2,0.44604961397827314,0.4719186259774111,0.32185229237481794,0.42387685623574767,0.41762025164283023,0.2978174801239811,,,
3,0.43620501811145457,0.5028502691577199,0.349021950561393,0.42465259229883234,0.5540043188932728,0.4117619668510049,,,
4,0.4276713725700173,0.5069535947154447,0.357628886778188,0.3928182515058112,0.5184112727113237,0.37631744655354465,,,
5,0.42155389127231413,0.5076523998787286,0.35665525741229254,0.3909594952426058,0.5296621304154,0.3864148133874009,,,
6,0.4227841502876692,0.5055189444533279,0.354212422204274,0.3800953858076258,0.5218819579745848,0.38088284614716145,,,
7,0.4159731368223826,0.5267937230446966,0.37520357998468545,0.3759187317274986,0.5327861780422105,0.39284377232097345,,,
8,0.4162098193360913,0.5328280134026402,0.3822017551489895,0.38909714431204695,0.5246430355974998,0.38741434659955015,,,
9,0.4228838452248163,0.5047550032876672,0.3575529845153552,0.3704820750875676,0.5329679792642871,0.395850912719207,,,
10,0.4116913575318552,0.5297349036861492,0.381837696157476,0.371078167189943,0.5753288606833171,0.43244450871505713,,,
11,0.4095200096727699,0.5343557808107586,0.386848768820205,0.3732479734623686,0.5136093207247348,0.37560644024454226,,,
12,0.41211674530659953,0.528311559715138,0.3806449141233198,0.36656657273465015,0.5607279122068963,0.424023758951312,,,
13,0.4114935016760262,0.5215967112566314,0.37478408438619226,0.3724330784158504,0.5216137135188367,0.38803153477839647,,,
14,0.4053781358625299,0.545663317815685,0.399184100790544,0.39517747499841327,0.4122327509284834,0.2856210936661594,,,
15,0.39850968402880493,0.5432196318882928,0.39715082618478004,0.3887412490996909,0.5381962518143328,0.39938741072608613,,,
16,0.41783238290458596,0.4958124503928928,0.3558364443678749,0.39519640105835935,0.5304943141428397,0.3947156295737628,,,
17,0.40434597320454096,0.5366336998319433,0.3885685926683808,0.3628424196801287,0.5448406633494937,0.4115217071549194,,,
18,0.41894149475841114,0.5062190669598758,0.35819895022739007,0.3654811997362908,0.5459183705425722,0.4113755779058494,,,
19,0.3995647802147814,0.540184114425492,0.39599678316184883,0.3795956297123686,0.5551505973438752,0.41468876061163484,,,
20,0.3956117061197117,0.5292941484279851,0.38832158026515795,0.36721335446580927,0.5492857359102036,0.414210557410657,,,
test,,,,,,,0.37308832108974455,0.42892454298479216,0.2971715946282659
