epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.6458231693989521,0.5071878888317056,0.3471846145552558,0.8009940326213837,0.4612593464553356,0.3105564847588539
2,0.5745872500780467,0.5952943611789394,0.4331460136014062,0.6029456108808517,0.5474032111465931,0.3958164595067501
3,0.5398932558459204,0.6329155693183074,0.46656644344329834,0.589569953083992,0.5587676972150802,0.4081957310438156
4,0.5312674110000198,0.6346930015731502,0.47090786695480347,0.587235477566719,0.5541575759649277,0.40072727762162685
5,0.5185970478766674,0.6356567249104783,0.4697285793923043,0.5848797231912612,0.5506728425621986,0.39951596185564997
6,0.5116723574496604,0.651760216500308,0.4898831401322339,0.5562475144863128,0.5821384530514478,0.4341893043369055
7,0.513985854548377,0.6430640309243589,0.4801406369015977,0.5446783423423767,0.5884409744292498,0.4409402893856168
8,0.5026077676463772,0.6500152349472046,0.486744402228175,0.5380054891109467,0.6054675430059433,0.45686950609087945
9,0.4973202090005617,0.6552437882165651,0.49112214188317993,0.5848731577396393,0.5611639626324176,0.4069733876734972
10,0.4820853528138754,0.6777890155444274,0.5188034249318613,0.5247568696737289,0.6251904584467411,0.4808695398271084
11,0.4828653770524102,0.6751125527394785,0.5138866530882346,0.5241981953382492,0.6163423880934715,0.47064542174339297
12,0.47930834261146754,0.6795111983209043,0.5220190641042348,0.5291126251220704,0.6029180701822042,0.4558048894628882
13,0.4685289295944008,0.6831880759548496,0.5247715743812355,0.5150376379489898,0.6293525665998458,0.48580812513828275
14,0.4687250320975845,0.6824709732790251,0.5285733966408549,0.5216246217489242,0.6143420003354549,0.4679390028119087
15,0.4446530446812913,0.7095581534746531,0.5571550831601426,0.4909682601690292,0.6429067676886916,0.5049713439308107
16,0.45813853756801504,0.6883208026757112,0.5342726932989584,0.5026753842830658,0.634482585825026,0.4958909471693914
17,0.4317277347719347,0.713751163837072,0.5621126825745041,0.489193269610405,0.639305861108005,0.49979120153002443
18,0.4398437440395355,0.7121039081264187,0.5580363096417608,0.5231923907995224,0.6148340836167335,0.47112880647182465
19,0.4166097745702073,0.7260654810312632,0.5754681004060281,0.5147723257541656,0.6094745051115751,0.46731980456970634
20,0.4101174151575243,0.736670224247752,0.5906976115059208,0.49702669978141784,0.6382372556254268,0.49713456751778723
