epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.5874006472089711,0.48775948321118073,0.3285462334752083,0.48885519364300895,0.5218994231785045,0.36219042188981
2,0.48057298143120375,0.5190060195677421,0.3554714070085217,0.45202643205137816,0.562654914224849,0.39876141355318184
3,0.4552443066940588,0.5371916710453875,0.3732063110698672,0.4649043626645032,0.5647711105206433,0.39999276837881875
4,0.44898123250288124,0.5275324083426419,0.36647104899234634,0.4437190066365635,0.5743674706010258,0.40918470217901115
5,0.43166720691849203,0.5447727419874248,0.38019021096474986,0.40937312736230735,0.5918990075588226,0.4268435932257596
6,0.42660056361380744,0.5371000620207804,0.3751668160479954,0.3917948305606842,0.5935783736846026,0.4306705953443752
7,0.41598571968429227,0.5488202208105255,0.38445351820658236,0.38513776309349956,0.5722284527385936,0.40952682758078857
8,0.4127025209805545,0.5461800523540553,0.3826606880654307,0.38521258795962615,0.5896804508040933,0.42661939035443697
9,0.408968444694491,0.5443077037001357,0.38323179594076734,0.4057690185659072,0.5961419834810144,0.4297400116920471
10,0.40067598661955667,0.5431899715434102,0.38151194385307674,0.3767968609052546,0.6119281561935649,0.4477523933438694
11,0.3959825442117803,0.5639124503907036,0.39976125517312217,0.39910878504023833,0.5988883113159853,0.4345122523167554
12,0.3896757929640658,0.5732561766224749,0.4083811750306803,0.3628982761326958,0.5591934866764966,0.3989662659518859
13,0.385186885647914,0.5647579096257687,0.40134358055451336,0.35498971272917357,0.6209105638896718,0.45742179365719066
14,0.37858445591786327,0.5781563840368215,0.4136486241922659,0.36814899129026074,0.48992927284801707,0.34103712023181076
15,0.3714805617928505,0.5926638740827056,0.42572685024317575,0.3606853029307197,0.6108745634555817,0.44689712892560396
16,0.3857071627588833,0.5534995741703931,0.38967104979297695,0.3677053863511366,0.48697254850583915,0.3312327405985664
17,0.3761046397335389,0.5765898595837986,0.41106873268590255,0.3610512614250183,0.6006475704557755,0.43445027225157795
18,0.3695773504236165,0.6024380764540505,0.4370959536994205,0.3474223850404515,0.5859486653524286,0.4210459300700356
19,0.35675244734567757,0.6092230107854394,0.4442719795248088,0.34378640967256885,0.6316924340584699,0.468221655663322
20,0.356339251732125,0.6018564670401461,0.43736273751539345,0.33069808255223665,0.6338328473708209,0.47114435714833874
