epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.6873766111164559,0.466542413321937,0.31167534175442485,0.7350210655819286,0.46344178915023804,0.30944210155443713
2,0.6185478771605143,0.5754500903734346,0.40999139263862516,0.6056124811822717,0.5940157608552412,0.4358008232983676
3,0.6056672574543371,0.5794117988609686,0.41393714343629234,0.5652031735940413,0.6209509941664609,0.4638590026985515
4,0.5893944828975491,0.590130651142539,0.4268030269843776,0.5867320055311377,0.5940375626087189,0.43464324555613776
5,0.5857187400503856,0.5834903586201552,0.4200664831370842,0.7250017794695768,0.48850828409194946,0.3318707902323116
6,0.5674468118969987,0.609532058965869,0.44436659245956234,0.5552639907056635,0.6213230897079814,0.4632408375089819
7,0.5522538692485995,0.6355285949823333,0.47196627099339555,0.5327559167688544,0.6622906381433661,0.510337928479368
8,0.5542632094243678,0.6266124968121691,0.46330683841937925,0.5519714599305933,0.622536223043095,0.46557741138068115
9,0.5502068429458432,0.6260009517030019,0.4680587812894728,0.5520197017626329,0.6344003704461184,0.4785376949743791
10,0.5303611777177671,0.6502334032116867,0.48939466185686065,0.538214155218818,0.6465700377117504,0.493062593720176
11,0.5307180874231385,0.6409808673509737,0.4796893364045678,0.6087786474011161,0.5715664787725969,0.4108800996433605
12,0.5158504087750505,0.6666023985641759,0.5058619583525309,0.5243072455579584,0.6647614592855627,0.5135043602098118
13,0.5004764562699853,0.6747014006463493,0.518414408695407,0.536015662279996,0.6474033404480327,0.4907403696667064
14,0.4952979720220333,0.6805650424666521,0.5230343912432833,0.49412387067621405,0.6820310841907155,0.531937531449578
15,0.4799872004404301,0.6978509338890634,0.5416672128002818,0.5424021130258386,0.6368386068127372,0.48472984812476416
16,0.4765100093876443,0.6948557408844552,0.5397777499222174,0.5237404406070709,0.6323133977976713,0.4759540314024145
17,0.4841742537370542,0.6822962106727972,0.5266805073110069,0.4707171348008243,0.697317670692097,0.5473282201723619
18,0.4645437438313554,0.696904125010095,0.5443445669441689,0.4786607785658403,0.6990538293665106,0.5493359484455802
19,0.449732268728861,0.720070292310017,0.5678884881298717,0.4597138464450836,0.7058373364535245,0.5568938174030997
20,0.4554061489861186,0.703784662775877,0.5514285789757241,0.4948294054378163,0.6503964743830941,0.4960085451602936
