num_tiles,threshold,surgery_correctness_max_diff_overall,surgery_check_passed,dice_float_global,iou_float_global,precision_float_global,recall_float_global,pixel_accuracy_float_global,dice_fixedpoint_global,iou_fixedpoint_global,precision_fixedpoint_global,recall_fixedpoint_global,pixel_accuracy_fixedpoint_global,dice_diff_global,iou_diff_global,precision_diff_global,recall_diff_global,pixel_accuracy_diff_global,mean_abs_prob_diff_global,max_abs_prob_diff_global,p99_abs_prob_diff_global,pct_pixels_pred_changed_global,mean_per_tile_dice_diff,std_per_tile_dice_diff,mean_per_tile_iou_diff,std_per_tile_iou_diff
117,0.5,0.0,True,0.5171301805523469,0.3487360615006601,0.5900762740582823,0.46023522745464246,0.8172143137353122,0.5194943453724035,0.35088980832234534,0.5874550484950463,0.46562746638362684,0.8168156289646792,0.0023641648200565246,0.002153746821685232,-0.0026212255632360737,0.005392238928984383,-0.00039868477063298435,0.0030989290680736303,0.22346088290214539,0.04740026965737343,0.2913907042935363,0.002368126405430734,0.004115067627909116,0.0019521525620079957,0.0032987710361728866
