num_tiles,threshold,surgery_correctness_max_diff_overall,surgery_check_passed,dice_float_global,iou_float_global,precision_float_global,recall_float_global,pixel_accuracy_float_global,dice_fixedpoint_global,iou_fixedpoint_global,precision_fixedpoint_global,recall_fixedpoint_global,pixel_accuracy_fixedpoint_global,dice_diff_global,iou_diff_global,precision_diff_global,recall_diff_global,pixel_accuracy_diff_global,mean_abs_prob_diff_global,max_abs_prob_diff_global,p99_abs_prob_diff_global,pct_pixels_pred_changed_global,mean_per_tile_dice_diff,std_per_tile_dice_diff,mean_per_tile_iou_diff,std_per_tile_iou_diff
137,0.5,0.0,True,0.5151008712853722,0.3468928369102613,0.4218614446582358,0.6612496600413884,0.8261429167141898,0.5187070953904559,0.3501718625508458,0.42885580697120995,0.6561875662470994,0.8299474785797806,0.0036062241050837107,0.003279025640584521,0.006994362312974178,-0.005062093794289013,0.00380456186559075,0.004766808822751045,0.33505868911743164,0.0667157918214798,0.5422884530394617,0.0006859774011759614,0.0076517817517080524,0.0010220162736361352,0.005906325690133484
