epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.47592631712555883,0.40042365595834967,0.2602716756811988,0.3665553081035614,0.46295279197394845,0.3157078814506531
2,0.41342245161533353,0.4544862720370293,0.30169169075787067,0.40456959724426267,0.534178883433342,0.3779053193330765
3,0.39457296788692475,0.470314809307456,0.3168965693190694,0.37266245007514953,0.3317266735439031,0.21344862639949014
4,0.3837506955862045,0.49448505997657777,0.3365387211740017,0.35082500874996186,0.3983815706338624,0.2618863600682358
5,0.37466712474823,0.5090962727367878,0.3486888459697366,0.3946907585859299,0.17825474790342688,0.10621869117998126
6,0.3747351622581482,0.49031650483608247,0.33402797397226097,0.3340785014629364,0.4202369524542133,0.2842683626901249
7,0.373118809312582,0.5051664938405156,0.34500569382682444,0.3576363158226013,0.35746434356122114,0.231141470050568
8,0.3728702288866043,0.489468142101572,0.33653799520808564,0.321149160861969,0.48868191480672757,0.3409862446788589
9,0.37203035786747934,0.5263276774343103,0.365223492863588,0.3454945421218872,0.39842206984794537,0.2625210009518901
10,0.3774709065258503,0.49917068123817443,0.33989739052951334,0.4324253851175308,0.49978073984384536,0.34480418533086776
11,0.3758444495499134,0.5080070088807253,0.3495640096071867,0.31878030836582183,0.5587908655408661,0.40975191175973813
12,0.3679722984135151,0.5228829168528318,0.36405464630573986,0.34027558147907255,0.588007590174675,0.434139938801527
13,0.37377218395471573,0.5224599151313305,0.3599607137590647,0.344837554693222,0.3394952476773302,0.22237640865183272
14,0.3645662699639797,0.530892481803894,0.36940109491348266,0.3202921736240387,0.44688463136589923,0.30568465117401283
15,0.350477919280529,0.54451639582403,0.3827781782741658,0.39946349620819094,0.5341629311442375,0.381534970253706
16,0.3536443367600441,0.5413975499570369,0.3805030541867018,0.30557195127010345,0.5755302381519051,0.4242072165015907
17,0.3545890186727047,0.5349039015173912,0.37341743111610415,0.3511845105886459,0.6035126370191574,0.4499816028773785
18,0.34997455224394797,0.5613274013996125,0.39870733857154844,0.3230174434185028,0.5878127855062485,0.4353960521519184
19,0.34284107726067303,0.5658344648778438,0.40433222077786923,0.320843511223793,0.4291487311761717,0.2920708456452827
20,0.34922980055212977,0.567304907888174,0.4034171488881111,0.3049142742156982,0.5062027782205383,0.35799128711259764
