sample_id,flight_path,tile_name,land_cover_mask_path,total_pixels,known_pixels,nodata_pixels,unknown_pixels,unknown_codes,class_1_water_pixels,class_2_trees_pixels,class_4_flooded_vegetation_pixels,class_5_crops_pixels,class_7_built_area_pixels,class_8_bare_ground_pixels,class_11_rangeland_pixels,class_1_water_pct,class_2_trees_pct,class_4_flooded_vegetation_pct,class_5_crops_pct,class_7_built_area_pct,class_8_bare_ground_pct,class_11_rangeland_pct
fp3_tile_25_23,fp3,tile_25_23.tif,land_cover_mask_tiles/tile_25_23.tif,65536,65536,0,0,,777,3944,0,0,60113,0,702,1.18560791015625,6.01806640625,0.0,0.0,91.72515869140625,0.0,1.0711669921875
fp3_tile_25_24,fp3,tile_25_24.tif,land_cover_mask_tiles/tile_25_24.tif,65536,65536,0,0,,2154,11239,0,2367,47715,29,2032,3.2867431640625,17.14935302734375,0.0,3.61175537109375,72.80731201171875,0.04425048828125,3.1005859375
fp3_tile_25_25,fp3,tile_25_25.tif,land_cover_mask_tiles/tile_25_25.tif,65536,65536,0,0,,141,31340,0,13099,14843,7,6106,0.21514892578125,47.821044921875,0.0,19.98748779296875,22.64862060546875,0.01068115234375,9.3170166015625
fp3_tile_25_26,fp3,tile_25_26.tif,land_cover_mask_tiles/tile_25_26.tif,65536,65536,0,0,,536,36419,0,3194,21483,2,3902,0.81787109375,55.57098388671875,0.0,4.8736572265625,32.78045654296875,0.0030517578125,5.9539794921875
fp3_tile_25_27,fp3,tile_25_27.tif,land_cover_mask_tiles/tile_25_27.tif,65536,65536,0,0,,14,47366,0,6407,6441,0,5308,0.0213623046875,72.2747802734375,0.0,9.77630615234375,9.82818603515625,0.0,8.099365234375
fp3_tile_25_28,fp3,tile_25_28.tif,land_cover_mask_tiles/tile_25_28.tif,65536,65536,0,0,,41,32249,0,20088,11423,0,1735,0.06256103515625,49.20806884765625,0.0,30.65185546875,17.43011474609375,0.0,2.64739990234375
fp3_tile_26_22,fp3,tile_26_22.tif,land_cover_mask_tiles/tile_26_22.tif,65536,65536,0,0,,153,5991,0,0,59377,0,15,0.23345947265625,9.14154052734375,0.0,0.0,90.60211181640625,0.0,0.02288818359375
fp3_tile_26_23,fp3,tile_26_23.tif,land_cover_mask_tiles/tile_26_23.tif,65536,65536,0,0,,99,3406,0,0,60982,0,1049,0.15106201171875,5.1971435546875,0.0,0.0,93.0511474609375,0.0,1.60064697265625
fp3_tile_26_24,fp3,tile_26_24.tif,land_cover_mask_tiles/tile_26_24.tif,65536,65536,0,0,,1778,25594,0,127,33746,0,4291,2.7130126953125,39.0533447265625,0.0,0.19378662109375,51.4923095703125,0.0,6.54754638671875
fp3_tile_26_25,fp3,tile_26_25.tif,land_cover_mask_tiles/tile_26_25.tif,65536,65536,0,0,,385,34814,0,9734,17895,0,2708,0.58746337890625,53.1219482421875,0.0,14.8529052734375,27.30560302734375,0.0,4.132080078125
fp3_tile_26_26,fp3,tile_26_26.tif,land_cover_mask_tiles/tile_26_26.tif,65536,65536,0,0,,189,33012,0,10243,18412,165,3515,0.28839111328125,50.372314453125,0.0,15.62957763671875,28.094482421875,0.25177001953125,5.36346435546875
fp3_tile_26_27,fp3,tile_26_27.tif,land_cover_mask_tiles/tile_26_27.tif,65536,65536,0,0,,445,36002,0,19999,7054,4,2032,0.67901611328125,54.9346923828125,0.0,30.51605224609375,10.7635498046875,0.006103515625,3.1005859375
fp3_tile_26_28,fp3,tile_26_28.tif,land_cover_mask_tiles/tile_26_28.tif,65536,65536,0,0,,277,30220,0,19569,12889,0,2581,0.42266845703125,46.112060546875,0.0,29.85992431640625,19.66705322265625,0.0,3.93829345703125
fp3_tile_26_29,fp3,tile_26_29.tif,land_cover_mask_tiles/tile_26_29.tif,65536,65536,0,0,,117,41284,0,14511,4223,76,5325,0.17852783203125,62.994384765625,0.0,22.14202880859375,6.44378662109375,0.115966796875,8.12530517578125
fp3_tile_27_23,fp3,tile_27_23.tif,land_cover_mask_tiles/tile_27_23.tif,65536,65536,0,0,,98,8579,0,0,55841,0,1018,0.1495361328125,13.09051513671875,0.0,0.0,85.20660400390625,0.0,1.5533447265625
fp3_tile_27_24,fp3,tile_27_24.tif,land_cover_mask_tiles/tile_27_24.tif,65536,65536,0,0,,838,35616,0,774,13311,1205,13792,1.2786865234375,54.345703125,0.0,1.1810302734375,20.31097412109375,1.83868408203125,21.044921875
fp3_tile_27_25,fp3,tile_27_25.tif,land_cover_mask_tiles/tile_27_25.tif,65536,65536,0,0,,2831,49566,0,2271,2728,16,8124,4.31976318359375,75.6317138671875,0.0,3.46527099609375,4.16259765625,0.0244140625,12.396240234375
fp3_tile_27_26,fp3,tile_27_26.tif,land_cover_mask_tiles/tile_27_26.tif,65536,65536,0,0,,1464,38920,7,6131,13034,62,5918,2.23388671875,59.38720703125,0.01068115234375,9.35516357421875,19.8883056640625,0.0946044921875,9.0301513671875
fp3_tile_27_27,fp3,tile_27_27.tif,land_cover_mask_tiles/tile_27_27.tif,65536,65536,0,0,,17,40638,0,17770,4966,68,2077,0.02593994140625,62.0086669921875,0.0,27.1148681640625,7.5775146484375,0.103759765625,3.16925048828125
fp3_tile_27_28,fp3,tile_27_28.tif,land_cover_mask_tiles/tile_27_28.tif,65536,65536,0,0,,26,34116,0,24362,4228,0,2804,0.0396728515625,52.056884765625,0.0,37.1734619140625,6.451416015625,0.0,4.278564453125
fp3_tile_27_29,fp3,tile_27_29.tif,land_cover_mask_tiles/tile_27_29.tif,65536,65536,0,0,,338,37029,0,16154,9469,0,2546,0.5157470703125,56.50177001953125,0.0,24.6490478515625,14.44854736328125,0.0,3.8848876953125
fp3_tile_27_30,fp3,tile_27_30.tif,land_cover_mask_tiles/tile_27_30.tif,65536,65536,0,0,,733,36083,0,24370,3910,1,439,1.11846923828125,55.05828857421875,0.0,37.1856689453125,5.9661865234375,0.00152587890625,0.66986083984375
fp3_tile_28_24,fp3,tile_28_24.tif,land_cover_mask_tiles/tile_28_24.tif,65536,65536,0,0,,7,35876,0,1129,23196,281,5047,0.01068115234375,54.742431640625,0.0,1.72271728515625,35.394287109375,0.42877197265625,7.70111083984375
fp3_tile_28_25,fp3,tile_28_25.tif,land_cover_mask_tiles/tile_28_25.tif,65536,65536,0,0,,341,33145,0,14414,11494,0,6142,0.52032470703125,50.57525634765625,0.0,21.9940185546875,17.5384521484375,0.0,9.3719482421875
fp3_tile_28_26,fp3,tile_28_26.tif,land_cover_mask_tiles/tile_28_26.tif,65536,65536,0,0,,4438,39581,537,9058,5486,0,6436,6.7718505859375,60.39581298828125,0.81939697265625,13.8214111328125,8.3709716796875,0.0,9.820556640625
fp3_tile_28_27,fp3,tile_28_27.tif,land_cover_mask_tiles/tile_28_27.tif,65536,65536,0,0,,71,44417,0,14205,3663,0,3180,0.10833740234375,67.77496337890625,0.0,21.67510986328125,5.58929443359375,0.0,4.852294921875
fp3_tile_28_28,fp3,tile_28_28.tif,land_cover_mask_tiles/tile_28_28.tif,65536,65536,0,0,,16,45465,0,17637,673,0,1745,0.0244140625,69.37408447265625,0.0,26.91192626953125,1.02691650390625,0.0,2.66265869140625
fp3_tile_28_29,fp3,tile_28_29.tif,land_cover_mask_tiles/tile_28_29.tif,65536,65536,0,0,,90,46255,0,16917,1017,54,1203,0.1373291015625,70.57952880859375,0.0,25.81329345703125,1.55181884765625,0.0823974609375,1.83563232421875
fp3_tile_28_30,fp3,tile_28_30.tif,land_cover_mask_tiles/tile_28_30.tif,65536,65536,0,0,,309,44256,0,14736,1162,32,5041,0.47149658203125,67.529296875,0.0,22.4853515625,1.7730712890625,0.048828125,7.69195556640625
fp3_tile_28_31,fp3,tile_28_31.tif,land_cover_mask_tiles/tile_28_31.tif,65536,65536,0,0,,449,44113,0,12188,5520,47,3219,0.68511962890625,67.31109619140625,0.0,18.597412109375,8.4228515625,0.07171630859375,4.91180419921875
fp3_tile_29_25,fp3,tile_29_25.tif,land_cover_mask_tiles/tile_29_25.tif,65536,65536,0,0,,1363,38138,0,15760,7037,0,3238,2.07977294921875,58.1939697265625,0.0,24.0478515625,10.73760986328125,0.0,4.9407958984375
fp3_tile_29_26,fp3,tile_29_26.tif,land_cover_mask_tiles/tile_29_26.tif,65536,65536,0,0,,989,32733,0,22310,5160,0,4344,1.50909423828125,49.94659423828125,0.0,34.0423583984375,7.87353515625,0.0,6.62841796875
fp3_tile_29_28,fp3,tile_29_28.tif,land_cover_mask_tiles/tile_29_28.tif,65536,65536,0,0,,0,42782,0,19054,520,20,3160,0.0,65.2801513671875,0.0,29.0740966796875,0.79345703125,0.030517578125,4.82177734375
fp3_tile_29_30,fp3,tile_29_30.tif,land_cover_mask_tiles/tile_29_30.tif,65536,65536,0,0,,118,39812,0,23664,1272,226,444,0.1800537109375,60.748291015625,0.0,36.1083984375,1.94091796875,0.3448486328125,0.677490234375
fp3_tile_29_31,fp3,tile_29_31.tif,land_cover_mask_tiles/tile_29_31.tif,65536,65536,0,0,,20,56099,0,6230,1643,78,1466,0.030517578125,85.60028076171875,0.0,9.5062255859375,2.50701904296875,0.1190185546875,2.2369384765625
fp3_tile_29_32,fp3,tile_29_32.tif,land_cover_mask_tiles/tile_29_32.tif,65536,65536,0,0,,514,44544,0,14124,2843,0,3511,0.7843017578125,67.96875,0.0,21.551513671875,4.33807373046875,0.0,5.35736083984375
fp3_tile_30_26,fp3,tile_30_26.tif,land_cover_mask_tiles/tile_30_26.tif,65536,65536,0,0,,185,45017,0,2846,734,258,16496,0.28228759765625,68.69049072265625,0.0,4.3426513671875,1.1199951171875,0.3936767578125,25.1708984375
fp3_tile_30_28,fp3,tile_30_28.tif,land_cover_mask_tiles/tile_30_28.tif,65536,65536,0,0,,0,53880,0,609,127,69,10851,0.0,82.21435546875,0.0,0.92926025390625,0.19378662109375,0.10528564453125,16.55731201171875
fp3_tile_30_29,fp3,tile_30_29.tif,land_cover_mask_tiles/tile_30_29.tif,65536,65536,0,0,,0,56325,0,6088,582,367,2174,0.0,85.94512939453125,0.0,9.28955078125,0.8880615234375,0.55999755859375,3.3172607421875
fp3_tile_30_30,fp3,tile_30_30.tif,land_cover_mask_tiles/tile_30_30.tif,65536,65536,0,0,,67,54615,0,7032,426,9,3387,0.10223388671875,83.33587646484375,0.0,10.72998046875,0.6500244140625,0.01373291015625,5.16815185546875
fp3_tile_30_31,fp3,tile_30_31.tif,land_cover_mask_tiles/tile_30_31.tif,65536,65536,0,0,,407,38822,0,20694,4652,192,769,0.62103271484375,59.2376708984375,0.0,31.5765380859375,7.098388671875,0.29296875,1.17340087890625
fp3_tile_30_32,fp3,tile_30_32.tif,land_cover_mask_tiles/tile_30_32.tif,65536,65536,0,0,,17,53443,0,6267,445,265,5099,0.02593994140625,81.54754638671875,0.0,9.56268310546875,0.67901611328125,0.40435791015625,7.78045654296875
fp3_tile_30_33,fp3,tile_30_33.tif,land_cover_mask_tiles/tile_30_33.tif,65536,65536,0,0,,166,42857,0,16879,2152,43,3439,0.2532958984375,65.39459228515625,0.0,25.75531005859375,3.28369140625,0.06561279296875,5.24749755859375
fp3_tile_31_27,fp3,tile_31_27.tif,land_cover_mask_tiles/tile_31_27.tif,65536,65536,0,0,,189,50747,0,1863,1775,0,10962,0.28839111328125,77.43377685546875,0.0,2.84271240234375,2.70843505859375,0.0,16.7266845703125
fp3_tile_31_30,fp3,tile_31_30.tif,land_cover_mask_tiles/tile_31_30.tif,65536,65536,0,0,,291,55192,0,5585,918,215,3335,0.44403076171875,84.21630859375,0.0,8.52203369140625,1.4007568359375,0.32806396484375,5.08880615234375
fp3_tile_31_31,fp3,tile_31_31.tif,land_cover_mask_tiles/tile_31_31.tif,65536,65536,0,0,,538,38977,0,21053,1990,3,2975,0.8209228515625,59.47418212890625,0.0,32.12432861328125,3.0364990234375,0.00457763671875,4.53948974609375
fp3_tile_31_32,fp3,tile_31_32.tif,land_cover_mask_tiles/tile_31_32.tif,65536,65536,0,0,,220,50024,0,11881,731,271,2409,0.335693359375,76.33056640625,0.0,18.12896728515625,1.11541748046875,0.41351318359375,3.67584228515625
fp3_tile_31_33,fp3,tile_31_33.tif,land_cover_mask_tiles/tile_31_33.tif,65536,65536,0,0,,739,39909,0,12905,2878,61,9044,1.12762451171875,60.89630126953125,0.0,19.69146728515625,4.3914794921875,0.09307861328125,13.800048828125
fp3_tile_31_34,fp3,tile_31_34.tif,land_cover_mask_tiles/tile_31_34.tif,65536,65536,0,0,,337,37333,0,19326,2483,0,6057,0.51422119140625,56.96563720703125,0.0,29.4891357421875,3.78875732421875,0.0,9.24224853515625
fp3_tile_32_29,fp3,tile_32_29.tif,land_cover_mask_tiles/tile_32_29.tif,65536,65536,0,0,,1767,51774,854,1299,112,149,9581,2.69622802734375,79.0008544921875,1.3031005859375,1.98211669921875,0.1708984375,0.22735595703125,14.61944580078125
fp3_tile_32_30,fp3,tile_32_30.tif,land_cover_mask_tiles/tile_32_30.tif,65536,65536,0,0,,229,53291,0,6249,1026,46,4695,0.34942626953125,81.31561279296875,0.0,9.53521728515625,1.5655517578125,0.0701904296875,7.16400146484375
fp3_tile_32_31,fp3,tile_32_31.tif,land_cover_mask_tiles/tile_32_31.tif,65536,65536,0,0,,632,24809,0,34359,1279,0,4457,0.96435546875,37.85552978515625,0.0,52.42767333984375,1.95159912109375,0.0,6.80084228515625
fp3_tile_32_32,fp3,tile_32_32.tif,land_cover_mask_tiles/tile_32_32.tif,65536,65536,0,0,,34,46714,0,15763,418,6,2601,0.0518798828125,71.2799072265625,0.0,24.05242919921875,0.6378173828125,0.0091552734375,3.96881103515625
fp3_tile_32_33,fp3,tile_32_33.tif,land_cover_mask_tiles/tile_32_33.tif,65536,65536,0,0,,522,45841,19,14099,393,385,4277,0.7965087890625,69.94781494140625,0.02899169921875,21.51336669921875,0.59967041015625,0.58746337890625,6.52618408203125
fp3_tile_32_34,fp3,tile_32_34.tif,land_cover_mask_tiles/tile_32_34.tif,65536,65536,0,0,,67,37340,0,9746,8349,0,10034,0.10223388671875,56.976318359375,0.0,14.8712158203125,12.73956298828125,0.0,15.3106689453125
fp3_tile_32_35,fp3,tile_32_35.tif,land_cover_mask_tiles/tile_32_35.tif,65536,65536,0,0,,508,44171,0,12492,3540,271,4554,0.775146484375,67.39959716796875,0.0,19.061279296875,5.401611328125,0.41351318359375,6.9488525390625
fp3_tile_33_31,fp3,tile_33_31.tif,land_cover_mask_tiles/tile_33_31.tif,65536,65536,0,0,,11,55671,0,3,199,0,9652,0.01678466796875,84.94720458984375,0.0,0.00457763671875,0.30364990234375,0.0,14.727783203125
fp3_tile_33_32,fp3,tile_33_32.tif,land_cover_mask_tiles/tile_33_32.tif,65536,65536,0,0,,13,48186,0,9344,997,29,6967,0.01983642578125,73.5260009765625,0.0,14.2578125,1.52130126953125,0.04425048828125,10.63079833984375
fp3_tile_33_34,fp3,tile_33_34.tif,land_cover_mask_tiles/tile_33_34.tif,65536,65536,0,0,,13,47320,0,8714,804,95,8590,0.01983642578125,72.20458984375,0.0,13.2965087890625,1.226806640625,0.14495849609375,13.1072998046875
fp3_tile_33_35,fp3,tile_33_35.tif,land_cover_mask_tiles/tile_33_35.tif,65536,65536,0,0,,167,45335,0,10605,1967,0,7462,0.25482177734375,69.17572021484375,0.0,16.18194580078125,3.00140380859375,0.0,11.3861083984375
fp3_tile_33_36,fp3,tile_33_36.tif,land_cover_mask_tiles/tile_33_36.tif,65536,65536,0,0,,289,50200,0,9360,2149,0,3538,0.44097900390625,76.59912109375,0.0,14.2822265625,3.27911376953125,0.0,5.3985595703125
fp3_tile_34_30,fp3,tile_34_30.tif,land_cover_mask_tiles/tile_34_30.tif,65536,65536,0,0,,7,55777,0,21,1096,0,8635,0.01068115234375,85.10894775390625,0.0,0.03204345703125,1.67236328125,0.0,13.17596435546875
fp3_tile_34_31,fp3,tile_34_31.tif,land_cover_mask_tiles/tile_34_31.tif,65536,65536,0,0,,0,62046,0,0,67,0,3423,0.0,94.6746826171875,0.0,0.0,0.10223388671875,0.0,5.22308349609375
fp3_tile_34_34,fp3,tile_34_34.tif,land_cover_mask_tiles/tile_34_34.tif,65536,65536,0,0,,376,44527,446,14584,644,16,4943,0.57373046875,67.94281005859375,0.6805419921875,22.25341796875,0.982666015625,0.0244140625,7.54241943359375
fp3_tile_34_35,fp3,tile_34_35.tif,land_cover_mask_tiles/tile_34_35.tif,65536,65536,0,0,,14,57788,0,2062,974,0,4698,0.0213623046875,88.177490234375,0.0,3.1463623046875,1.4862060546875,0.0,7.1685791015625
fp3_tile_34_36,fp3,tile_34_36.tif,land_cover_mask_tiles/tile_34_36.tif,65536,65536,0,0,,247,49554,0,5790,1864,285,7796,0.37689208984375,75.6134033203125,0.0,8.8348388671875,2.84423828125,0.43487548828125,11.895751953125
fp3_tile_34_37,fp3,tile_34_37.tif,land_cover_mask_tiles/tile_34_37.tif,65536,65536,0,0,,480,51440,83,6722,533,25,6253,0.732421875,78.4912109375,0.12664794921875,10.2569580078125,0.81329345703125,0.03814697265625,9.54132080078125
fp3_tile_35_31,fp3,tile_35_31.tif,land_cover_mask_tiles/tile_35_31.tif,65536,65536,0,0,,64,55853,0,744,610,34,8231,0.09765625,85.22491455078125,0.0,1.13525390625,0.9307861328125,0.0518798828125,12.55950927734375
fp3_tile_35_35,fp3,tile_35_35.tif,land_cover_mask_tiles/tile_35_35.tif,65536,65536,0,0,,825,50394,0,4683,1166,4,8464,1.25885009765625,76.8951416015625,0.0,7.14569091796875,1.7791748046875,0.006103515625,12.9150390625
fp3_tile_35_36,fp3,tile_35_36.tif,land_cover_mask_tiles/tile_35_36.tif,65536,65536,0,0,,938,46624,0,9165,1903,0,6906,1.4312744140625,71.142578125,0.0,13.98468017578125,2.90374755859375,0.0,10.5377197265625
fp3_tile_35_37,fp3,tile_35_37.tif,land_cover_mask_tiles/tile_35_37.tif,65536,65536,0,0,,696,36377,1,14331,2334,0,11797,1.06201171875,55.50689697265625,0.00152587890625,21.86737060546875,3.5614013671875,0.0,18.00079345703125
fp3_tile_35_38,fp3,tile_35_38.tif,land_cover_mask_tiles/tile_35_38.tif,65536,65536,0,0,,168,52083,0,3459,2508,4,7314,0.25634765625,79.47235107421875,0.0,5.27801513671875,3.826904296875,0.006103515625,11.1602783203125
fp3_tile_36_32,fp3,tile_36_32.tif,land_cover_mask_tiles/tile_36_32.tif,65536,65536,0,0,,15597,31898,0,1486,11844,16,4695,23.79913330078125,48.6724853515625,0.0,2.2674560546875,18.072509765625,0.0244140625,7.16400146484375
fp3_tile_36_33,fp3,tile_36_33.tif,land_cover_mask_tiles/tile_36_33.tif,65536,65536,0,0,,898,45498,0,3281,2478,65,13316,1.3702392578125,69.4244384765625,0.0,5.00640869140625,3.7811279296875,0.09918212890625,20.318603515625
fp3_tile_36_35,fp3,tile_36_35.tif,land_cover_mask_tiles/tile_36_35.tif,65536,65536,0,0,,100,29768,11,12667,294,44,22652,0.152587890625,45.42236328125,0.01678466796875,19.32830810546875,0.4486083984375,0.067138671875,34.564208984375
fp3_tile_36_36,fp3,tile_36_36.tif,land_cover_mask_tiles/tile_36_36.tif,65536,65536,0,0,,1296,43772,0,1127,1215,0,18126,1.9775390625,66.790771484375,0.0,1.71966552734375,1.85394287109375,0.0,27.6580810546875
fp3_tile_36_37,fp3,tile_36_37.tif,land_cover_mask_tiles/tile_36_37.tif,65536,65536,0,0,,631,50286,0,3400,1672,4,9543,0.96282958984375,76.7303466796875,0.0,5.18798828125,2.55126953125,0.006103515625,14.56146240234375
fp3_tile_36_38,fp3,tile_36_38.tif,land_cover_mask_tiles/tile_36_38.tif,65536,65536,0,0,,197,49554,42,1467,1623,71,12582,0.30059814453125,75.6134033203125,0.0640869140625,2.23846435546875,2.47650146484375,0.10833740234375,19.1986083984375
fp3_tile_36_39,fp3,tile_36_39.tif,land_cover_mask_tiles/tile_36_39.tif,65536,65536,0,0,,251,47864,1,13425,848,0,3147,0.38299560546875,73.03466796875,0.00152587890625,20.48492431640625,1.2939453125,0.0,4.80194091796875
fp3_tile_37_34,fp3,tile_37_34.tif,land_cover_mask_tiles/tile_37_34.tif,65536,65536,0,0,,78,53190,0,0,29,1,12238,0.1190185546875,81.1614990234375,0.0,0.0,0.04425048828125,0.00152587890625,18.6737060546875
fp3_tile_37_35,fp3,tile_37_35.tif,land_cover_mask_tiles/tile_37_35.tif,65536,65536,0,0,,170,46971,0,8025,170,29,10171,0.2593994140625,71.67205810546875,0.0,12.24517822265625,0.2593994140625,0.04425048828125,15.51971435546875
fp3_tile_37_37,fp3,tile_37_37.tif,land_cover_mask_tiles/tile_37_37.tif,65536,65536,0,0,,2122,53816,0,274,1411,187,7726,3.2379150390625,82.11669921875,0.0,0.4180908203125,2.15301513671875,0.28533935546875,11.7889404296875
fp3_tile_37_38,fp3,tile_37_38.tif,land_cover_mask_tiles/tile_37_38.tif,65536,65536,0,0,,204,50355,0,7603,1600,7,5767,0.311279296875,76.83563232421875,0.0,11.60125732421875,2.44140625,0.01068115234375,8.79974365234375
fp3_tile_37_39,fp3,tile_37_39.tif,land_cover_mask_tiles/tile_37_39.tif,65536,65536,0,0,,2516,35146,188,22365,648,0,4673,3.839111328125,53.6285400390625,0.286865234375,34.12628173828125,0.98876953125,0.0,7.13043212890625
fp3_tile_37_40,fp3,tile_37_40.tif,land_cover_mask_tiles/tile_37_40.tif,65536,65536,0,0,,230,38069,0,21422,1023,0,4792,0.3509521484375,58.08868408203125,0.0,32.6873779296875,1.56097412109375,0.0,7.31201171875
fp3_tile_38_34,fp3,tile_38_34.tif,land_cover_mask_tiles/tile_38_34.tif,65536,65536,0,0,,31,47846,629,2,119,0,16909,0.04730224609375,73.0072021484375,0.95977783203125,0.0030517578125,0.18157958984375,0.0,25.80108642578125
fp3_tile_38_35,fp3,tile_38_35.tif,land_cover_mask_tiles/tile_38_35.tif,65536,65536,0,0,,0,62223,0,0,75,0,3238,0.0,94.94476318359375,0.0,0.0,0.11444091796875,0.0,4.9407958984375
fp3_tile_38_36,fp3,tile_38_36.tif,land_cover_mask_tiles/tile_38_36.tif,65536,65536,0,0,,0,55887,0,2048,62,0,7539,0.0,85.27679443359375,0.0,3.125,0.0946044921875,0.0,11.50360107421875
fp3_tile_38_37,fp3,tile_38_37.tif,land_cover_mask_tiles/tile_38_37.tif,65536,65536,0,0,,851,34688,694,18286,2417,0,8600,1.29852294921875,52.9296875,1.0589599609375,27.9022216796875,3.68804931640625,0.0,13.12255859375
fp3_tile_38_38,fp3,tile_38_38.tif,land_cover_mask_tiles/tile_38_38.tif,65536,65536,0,0,,823,48410,16,6583,1047,2,8655,1.25579833984375,73.8677978515625,0.0244140625,10.04486083984375,1.59759521484375,0.0030517578125,13.20648193359375
fp3_tile_38_39,fp3,tile_38_39.tif,land_cover_mask_tiles/tile_38_39.tif,65536,65536,0,0,,85,58403,0,6338,262,0,448,0.12969970703125,89.11590576171875,0.0,9.6710205078125,0.3997802734375,0.0,0.68359375
fp3_tile_38_40,fp3,tile_38_40.tif,land_cover_mask_tiles/tile_38_40.tif,65536,65536,0,0,,24,48981,0,11105,971,37,4418,0.03662109375,74.73907470703125,0.0,16.94488525390625,1.48162841796875,0.05645751953125,6.7413330078125
fp3_tile_38_41,fp3,tile_38_41.tif,land_cover_mask_tiles/tile_38_41.tif,65536,65536,0,0,,54,39856,0,17577,3317,0,4732,0.0823974609375,60.8154296875,0.0,26.82037353515625,5.06134033203125,0.0,7.220458984375
fp3_tile_39_35,fp3,tile_39_35.tif,land_cover_mask_tiles/tile_39_35.tif,65536,65536,0,0,,151,62030,0,307,344,0,2704,0.23040771484375,94.6502685546875,0.0,0.46844482421875,0.52490234375,0.0,4.1259765625
fp3_tile_39_36,fp3,tile_39_36.tif,land_cover_mask_tiles/tile_39_36.tif,65536,65536,0,0,,65,44806,0,591,71,101,19902,0.09918212890625,68.3685302734375,0.0,0.90179443359375,0.10833740234375,0.15411376953125,30.3680419921875
fp3_tile_39_37,fp3,tile_39_37.tif,land_cover_mask_tiles/tile_39_37.tif,65536,65536,0,0,,2117,44110,0,7161,2115,0,10033,3.23028564453125,67.3065185546875,0.0,10.92681884765625,3.22723388671875,0.0,15.30914306640625
fp3_tile_39_38,fp3,tile_39_38.tif,land_cover_mask_tiles/tile_39_38.tif,65536,65536,0,0,,399,48975,0,2379,699,3,13081,0.60882568359375,74.72991943359375,0.0,3.63006591796875,1.06658935546875,0.00457763671875,19.96002197265625
fp3_tile_39_39,fp3,tile_39_39.tif,land_cover_mask_tiles/tile_39_39.tif,65536,65536,0,0,,11,39742,0,13480,4933,0,7370,0.01678466796875,60.6414794921875,0.0,20.56884765625,7.52716064453125,0.0,11.2457275390625
fp3_tile_39_40,fp3,tile_39_40.tif,land_cover_mask_tiles/tile_39_40.tif,65536,65536,0,0,,264,51266,0,10444,397,0,3165,0.40283203125,78.2257080078125,0.0,15.936279296875,0.60577392578125,0.0,4.82940673828125
fp3_tile_39_41,fp3,tile_39_41.tif,land_cover_mask_tiles/tile_39_41.tif,65536,65536,0,0,,11,47838,0,10417,3594,0,3676,0.01678466796875,72.9949951171875,0.0,15.89508056640625,5.4840087890625,0.0,5.609130859375
fp3_tile_39_42,fp3,tile_39_42.tif,land_cover_mask_tiles/tile_39_42.tif,65536,65536,0,0,,139,53436,0,10122,261,5,1573,0.21209716796875,81.536865234375,0.0,15.4449462890625,0.39825439453125,0.00762939453125,2.40020751953125
fp3_tile_40_36,fp3,tile_40_36.tif,land_cover_mask_tiles/tile_40_36.tif,65536,65536,0,0,,0,35599,0,7471,686,112,21668,0.0,54.31976318359375,0.0,11.39984130859375,1.0467529296875,0.1708984375,33.062744140625
fp3_tile_40_37,fp3,tile_40_37.tif,land_cover_mask_tiles/tile_40_37.tif,65536,65536,0,0,,68,57328,0,396,1932,3,5809,0.103759765625,87.4755859375,0.0,0.604248046875,2.947998046875,0.00457763671875,8.86383056640625
fp3_tile_40_38,fp3,tile_40_38.tif,land_cover_mask_tiles/tile_40_38.tif,65536,65536,0,0,,598,54022,2,325,80,0,10509,0.9124755859375,82.4310302734375,0.0030517578125,0.49591064453125,0.1220703125,0.0,16.03546142578125
fp3_tile_40_39,fp3,tile_40_39.tif,land_cover_mask_tiles/tile_40_39.tif,65536,65536,0,0,,242,50629,0,4684,459,0,9522,0.3692626953125,77.25372314453125,0.0,7.147216796875,0.70037841796875,0.0,14.5294189453125
fp3_tile_40_40,fp3,tile_40_40.tif,land_cover_mask_tiles/tile_40_40.tif,65536,65536,0,0,,76,54891,0,3627,1441,0,5501,0.115966796875,83.75701904296875,0.0,5.53436279296875,2.19879150390625,0.0,8.39385986328125
fp3_tile_40_41,fp3,tile_40_41.tif,land_cover_mask_tiles/tile_40_41.tif,65536,65536,0,0,,346,47720,0,6938,3392,0,7140,0.5279541015625,72.81494140625,0.0,10.5865478515625,5.17578125,0.0,10.894775390625
fp3_tile_40_42,fp3,tile_40_42.tif,land_cover_mask_tiles/tile_40_42.tif,65536,65536,0,0,,880,43778,0,10931,3240,2,6705,1.3427734375,66.7999267578125,0.0,16.67938232421875,4.94384765625,0.0030517578125,10.23101806640625
fp3_tile_40_43,fp3,tile_40_43.tif,land_cover_mask_tiles/tile_40_43.tif,65536,65536,0,0,,191,48197,0,9647,2448,0,5053,0.29144287109375,73.54278564453125,0.0,14.72015380859375,3.7353515625,0.0,7.71026611328125
fp3_tile_40_45,fp3,tile_40_45.tif,land_cover_mask_tiles/tile_40_45.tif,65536,65536,0,0,,46,44028,0,11166,5240,0,5056,0.0701904296875,67.181396484375,0.0,17.0379638671875,7.99560546875,0.0,7.71484375
