epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.49662178320792116,0.4613562611844933,0.30779664486067965,0.5523929859583194,0.4271083284312716,0.2900811366092127
2,0.4248081254727632,0.502890110594555,0.34333092205732774,0.44664335480103123,0.4654501677857927,0.3255478312359908
3,0.4109427497803586,0.5181297364744167,0.357637995076411,0.5432198964632474,0.5673257754399226,0.41564537985966754
4,0.4059736138408624,0.5313597988445782,0.3689377687654449,0.47574958491783875,0.3908993060613284,0.25873983465610834
5,0.4011473603618955,0.5271459697809034,0.3672741913390391,0.4067735035832112,0.5641833817084821,0.41635825196639276
6,0.39581157527502303,0.5549853658213199,0.39183469333694976,0.4207974958878297,0.597961617839666,0.44840194199843186
7,0.39846225357750087,0.5381549666228803,0.37538620612575013,0.4286809391700305,0.5198452751814889,0.3683758796362851
8,0.4040874089430837,0.5420272808196476,0.3800571190500722,0.40984157759409684,0.597937241411553,0.4535000232908015
9,0.3856589224153352,0.5665592720497001,0.404259958530514,0.4147713522498424,0.5684572188989617,0.41848590475722003
10,0.3843229728416332,0.5678843034123912,0.4035398164782131,0.4951813668012619,0.6002330946234556,0.45007672261160153
11,0.3790764174993756,0.5740830794121455,0.41075389492280273,0.43634218321396756,0.4983908299071857,0.3548381848871421
12,0.3834393412164114,0.561822204335222,0.3977012956894717,0.42824321125562376,0.47563579821833046,0.33555673213262965
13,0.38610740121707177,0.557870342314822,0.3962212883442351,0.4033388077066495,0.5450271207910891,0.3950920008087101
14,0.3753025184557276,0.5723737831977964,0.40873470638417503,0.43705379275175243,0.6173680052161217,0.4681152440607548
15,0.36665627157803876,0.6013844612153988,0.4366412605475454,0.38889132612026656,0.5477831258456438,0.40194156687133586
16,0.36372487883544663,0.5944473442522068,0.43064033334116336,0.4166681726391499,0.5101952914871167,0.36541864914505734
17,0.36613242935787127,0.5892397377965519,0.42734092980333904,0.4356826704282027,0.6082132152066781,0.4556893934137546
18,0.36711265884556815,0.5967246748290016,0.4353351066413435,0.3992183982179715,0.5696490368662546,0.4235830168383053
19,0.36165680251653914,0.6033275713330334,0.4406243951864613,0.4078006927783673,0.6308491227145379,0.48710201050226504
20,0.36520659764414853,0.5899315726699181,0.4272907609210431,0.40139648203666395,0.503513609435266,0.356971275896425
