epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.4953896480798721,0.480508551299572,0.3207543808221817,0.5746267930819438,0.5333588742292844,0.3780413330174409
2,0.4417309269309044,0.4940190417319536,0.3385319681279361,0.4723582703333635,0.410749217781883,0.27236110989290935
3,0.4344443705677986,0.5054307186603546,0.3460368781536818,0.4689132066873404,0.5300145607728225,0.3764069710786526
4,0.4182538166642189,0.549226274639368,0.3858523944020271,0.4398316718064822,0.5428768771772201,0.3901774755750711
5,0.41849082499742507,0.5514011517167091,0.3902842692285776,0.5014297606853338,0.274876441519994,0.16799591542579806
6,0.40111096024513243,0.577207773476839,0.412779198884964,0.45725899361647093,0.5345149200696212,0.37796904375919926
7,0.3972811341285706,0.5698446618020534,0.4055067580938339,0.4381950612251575,0.5533720988493699,0.39905020479972547
8,0.3957764735817909,0.5801195806264877,0.41664571918547155,0.43753071473195004,0.6000951482699468,0.44322918412777096
9,0.38799793750047684,0.5802682694792748,0.4166109836101532,0.4313087474841338,0.5262070728036073,0.373495151503728
10,0.3902698677778244,0.5906320655345917,0.4265725962817669,0.5045804495994861,0.3849593733007518,0.2577262618769265
11,0.38943951576948166,0.592424594014883,0.43196474999189377,0.42032184165257674,0.6054624834885964,0.4497608932164999
12,0.3829635947942734,0.5927134338021278,0.4296737602353096,0.4265732788122617,0.5471939799877313,0.3925736265686842
13,0.384012708812952,0.5975150535255671,0.43500563949346543,0.43903322173998904,0.6129115109260266,0.45603412848252517
14,0.3798502336442471,0.6094680115580559,0.44638544887304304,0.4192910217321836,0.5424190398592216,0.3878602855480634
15,0.3831575135886669,0.6053334368765354,0.44469342693686487,0.4335582760664133,0.6006067039874884,0.4453665172824493
16,0.39122520506381986,0.5900357057154179,0.42782780557870864,0.44552014195002043,0.4833514825082742,0.3336142238516074
17,0.3764857918024063,0.6058074252307415,0.44577582366764545,0.4096755339549138,0.5655717012973932,0.41165159098230875
18,0.36491214618086815,0.6325947007536888,0.4717060822248459,0.42859751329972195,0.6188686822469418,0.46228190798025864
19,0.3677592691779137,0.6170970258116723,0.4557781544327736,0.4122269468811842,0.598772834126766,0.4448876211849543
20,0.3675558851659298,0.6337710506841541,0.4732995036058128,0.41235051361414105,0.5945591599895403,0.4409484536601947
