num_tiles,threshold,surgery_correctness_max_diff_overall,surgery_check_passed,dice_float_global,iou_float_global,precision_float_global,recall_float_global,pixel_accuracy_float_global,dice_fixedpoint_global,iou_fixedpoint_global,precision_fixedpoint_global,recall_fixedpoint_global,pixel_accuracy_fixedpoint_global,dice_diff_global,iou_diff_global,precision_diff_global,recall_diff_global,pixel_accuracy_diff_global,mean_abs_prob_diff_global,max_abs_prob_diff_global,p99_abs_prob_diff_global,pct_pixels_pred_changed_global,mean_per_tile_dice_diff,std_per_tile_dice_diff,mean_per_tile_iou_diff,std_per_tile_iou_diff
138,0.5,0.0,True,0.7842363014695635,0.6450565207840319,0.7478974889514598,0.8242867103435656,0.8729751144630334,0.7833946704002205,0.643918492990604,0.74533688360389,0.8255481392049,0.8721472698709253,-0.0008416310693429851,-0.0011380277934278649,-0.0025606053475697443,0.0012614288613344016,-0.0008278445921081623,0.0016072909347712994,0.31176435947418213,0.03189162537455559,0.1579948093580163,0.0005637949693511494,0.003752422719295008,0.00039224889518213284,0.0024259864550121354
