epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.4972402215003967,0.4558357528557903,0.3052703548810984,0.6278478627403578,0.49164594803005457,0.35063420174022514
2,0.440182027691289,0.5222281206595271,0.36295154886810405,0.4361795683701833,0.3559645042225956,0.2383916874450093
3,0.4355457337279069,0.513895510058654,0.3520360400802211,0.41284332300225896,0.4339724931259567,0.31141919951332625
4,0.41509707664188583,0.5356386012152622,0.37202863018763693,0.4140295498073101,0.48264262235547756,0.3554310613946185
5,0.40462170400117575,0.5425096853783257,0.38242326096484536,0.4521391826371352,0.5338396837857241,0.3922266342948812
6,0.4128549905199754,0.5428378312211287,0.379541682491177,0.4069925593212247,0.43066517838111307,0.30512881907779266
7,0.40831951906806546,0.5483119933228744,0.38612364483507056,0.7828034243235985,0.47537402614640695,0.33475132249683764
8,0.39937171245876113,0.5673912415378972,0.40126860079012416,0.374749687500298,0.4797501772811874,0.35578350944124054
9,0.39801056949715863,0.5531981388204976,0.392168324695606,0.4027813592304786,0.37187503763464486,0.25793280334279456
10,0.3807238730945085,0.5948440989381388,0.4323451239027475,0.3811175947388013,0.5363350696876091,0.4079294029327177
11,0.3871890179420772,0.5967130071238468,0.432208903996568,0.4037832139680783,0.3645522959304159,0.2533185603863448
12,0.3937546599852411,0.57715700833421,0.4165277567348982,0.40887574416895706,0.5159676888336738,0.3808163932214181
13,0.3890041804627368,0.5789380967617035,0.41731761195941974,0.3703772931670149,0.5057042134008913,0.37292890561268816
14,0.392514810750359,0.5786999424821452,0.41588606473646667,0.9402048668513695,0.45198327023535967,0.3124044399398069
15,0.3829943790247566,0.5899441433580298,0.4284602828715977,0.3618663139641285,0.5017701603564361,0.385568282587819
16,0.3808796658327705,0.6021988649117319,0.44156241652212647,0.44021698584159213,0.3476817951369587,0.235496196851381
17,0.3750172535055562,0.6151886638842131,0.45218112704000973,0.3523542955517769,0.523287546511949,0.39991434291150263
18,0.376300206937288,0.5970593155998932,0.4368223924385874,0.37294736752907437,0.56402970784499,0.43601959901085746
19,0.3778840676734322,0.5991667460846274,0.4367422734240168,0.35634239080051583,0.562356017997075,0.4363440250371485
20,0.3603093183354328,0.6202455283779847,0.4598147167579124,0.41819004838665325,0.3943718369133387,0.27346211617647254
