epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.49723708410012096,0.384621137169827,0.24992591583317048,2.6269516771038375,0.3834127156684796,0.25236250964614254
2,0.46446177630048047,0.38377157306592713,0.2505431078178318,0.44164731601874035,0.49993825672815245,0.35474818719861406
3,0.4505214269223966,0.40892728071010326,0.27388893547222803,0.5817306184520324,0.2667963427981401,0.1664254010465811
4,0.4424813267431761,0.42439540996902475,0.2835508451031178,0.43212531320750713,0.5294594070874155,0.3825090095633641
5,0.4351922256381888,0.4206779284353711,0.28355258899299723,0.4815308979401986,0.2815728558295821,0.18233761748711375
6,0.4375691960516729,0.4323631876491402,0.2927086537262719,0.40925040375441313,0.5090289605820241,0.36526505518122576
7,0.43539519804088694,0.4414865995120061,0.29567189221515466,0.44881398634364206,0.4810204778332263,0.33466334276211757
8,0.42405494373095665,0.45822909450354543,0.31401276260761446,0.40471715076516074,0.506365210399963,0.36388049732583266
9,0.4254397561675624,0.45256516872415026,0.3093432886979396,0.42264002468436956,0.3819333486802255,0.2624150075401606
10,0.4227261816200457,0.46209847231052426,0.316650011498285,0.40660196511695784,0.4566972525014232,0.3217687223077519
11,0.4196566671133041,0.4717397301997009,0.3236956681860121,0.4766815959786375,0.2615890447147346,0.16503100602373402
12,0.4206651320582942,0.46071387439917183,0.3180214331816196,0.42794657809038955,0.44751986927197623,0.3048899348747606
13,0.4115734459538209,0.4885331733593423,0.3421870079553245,0.455146214303871,0.5226682159118354,0.3772994917817414
14,0.41336679411561866,0.48327764283473557,0.3340243301207298,0.3960833689197898,0.522040091920644,0.3779803492749731
15,0.41162558182289727,0.4863614573682609,0.3409995347065361,0.4295461978763342,0.5343467200485369,0.38672857351290685
16,0.3985125165236624,0.5166954620496222,0.36549059119271604,0.415127598370115,0.57625703047961,0.4294958628403644
17,0.3976685842401103,0.5132854141294956,0.36381860772441876,0.43264503745983046,0.4228758076593901,0.2908899353739495
18,0.403516511619091,0.5041838383400127,0.3568845286181099,0.3893376610552271,0.5369079480879009,0.3922743919150283
19,0.39505094830927096,0.5091835366267907,0.362195598172318,0.4023702374349038,0.4986608960510542,0.361883371641549
20,0.39354345555368225,0.5272587909902396,0.37754182631247923,0.4259239596625169,0.43022886966355145,0.2979032575385645
