epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.49894601909013897,0.3499569465703034,0.22112902283545707,0.5074687237324922,0.4424051590587782,0.2934793970831063
2,0.46121662331151436,0.35778495667318067,0.22779261607390183,0.47815229646537616,0.44466046778404195,0.29849241374303465
3,0.4506333820767455,0.36645214691000816,0.23689835165514722,0.5097111771288125,0.32799496501690706,0.2081615875435268
4,0.44203170904746425,0.37373166347618453,0.24277312649864252,0.4462018142575803,0.49944302018569864,0.3446700138890225
5,0.44669661941109123,0.36051442712202547,0.23501778837513423,0.46849798605493875,0.3409721724000638,0.21871984741427813
6,0.44249073162183655,0.38468156736548786,0.24738605142888295,0.44900547291921533,0.44687748765167984,0.2996895663116289
7,0.4352421190712478,0.402835746193407,0.2630433247649817,0.46263194796831714,0.4552585234784562,0.3083319333584412
8,0.43564002264986984,0.3823406949107136,0.2474244861392775,0.4298715021299279,0.48817355655204586,0.3421660975132988
9,0.43160069185298877,0.4070474004710687,0.267121102159413,0.45749869553939154,0.4518560249783585,0.3070160234979678
10,0.4324094029245796,0.4011183514478514,0.26451859044187426,0.43202944099903107,0.45486522433550464,0.3080040078772151
11,0.426860891691931,0.40424683194858235,0.26663575786505544,0.4971481619969658,0.2420108043745392,0.154480458090931
12,0.4273839079580464,0.4029644410545518,0.26719263041069585,0.43519921406455664,0.43688086728038994,0.29261049215236434
13,0.424064216705469,0.40385509832956634,0.26781451771007647,0.41704578503318457,0.5430477468863778,0.38771961013907974
14,0.4168454357064687,0.4284504470466585,0.2872493325548431,0.4909544833328413,0.5408504653884016,0.38451028599039366
15,0.4185958579182625,0.4270885100403985,0.28667276280492054,0.4294162071917368,0.4465075869001853,0.3086600350393185
16,0.41856950775280105,0.4255297156767203,0.2832671738303891,0.4228405388800994,0.4993248781108338,0.34847062202575413
17,0.40883335372903845,0.43712628740244186,0.29450633556960704,0.40182988799136615,0.5603380300428557,0.4059603832986044
18,0.4213517972237461,0.41051724663638806,0.2738438519792488,0.4200751467243485,0.5764735707122347,0.41936044978058856
19,0.41276426646080644,0.45000637824145645,0.30502971457470984,0.4319675195476283,0.49932126441727515,0.34526328645322635
20,0.4137200088455127,0.43948304560035467,0.2995217661066288,0.42645122953083203,0.5453526538027369,0.3909148325252792
