epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
1,0.4944941099511077,0.3944637647379708,0.2570078874142557,0.4584239164465352,0.1608117863928017,0.08802321509115006
2,0.4420164280774578,0.38869484187726744,0.2527635912040853,0.42573029116580363,0.49753934497895996,0.3487700990548259
3,0.438260126094155,0.4143206786937913,0.27185453244158075,0.4288157985398644,0.4199894358845134,0.28029194895766285
4,0.43165683114765496,0.41838648747529417,0.277492228870755,0.4868228623741551,0.5211238837555835,0.3737852798872872
5,0.4197893607498005,0.45293977042499756,0.30242062128142805,0.4782811834623939,0.5319603261979002,0.38235212999739143
6,0.42019725092594196,0.4502876924708584,0.30548450873165534,0.398757823988011,0.4525511527532025,0.3097054495623237
7,0.4212105005782172,0.44771025403840653,0.3038905401720314,0.3969666985304732,0.4458082581036969,0.30620568980904
8,0.41723551369266004,0.453396313055881,0.3060159642474467,0.45387028392992523,0.2032139688526944,0.12879499603039607
9,0.4102994609155402,0.46660326270277486,0.3215014796573183,0.3851410409337596,0.5443393729234997,0.39568362247787026
10,0.4065912350124081,0.4783180830938532,0.32903214079013327,0.3941569618488613,0.5320158549829533,0.38403800914162084
11,0.40620943548663563,0.4715116586018082,0.32406336375024936,0.4124307675581229,0.5501723885536194,0.39985106689365285
12,0.40038411042942906,0.49812104256934675,0.3462379551338439,0.3851378669864253,0.4372024712103762,0.30246557650695505
13,0.3962187291375849,0.4999788358116781,0.34990616382056516,0.41328330847777817,0.5452606081962585,0.39716879258814614
14,0.39926732346316834,0.48641470706071827,0.34052604431015077,0.403798209601327,0.5381489564713678,0.3897041901946068
15,0.3964959578403574,0.4865442334076032,0.33658026324104,0.4273112604492589,0.5599446171208432,0.41135190486123685
16,0.39255372883863004,0.501554867980496,0.3528548183153994,0.36049389996026693,0.5152096085642514,0.3706269675963803
17,0.3956200519934395,0.47821465072943675,0.33159946098874343,0.37512996204589544,0.45706569344589587,0.3159203568571492
18,0.38293147402883365,0.5149245337638634,0.36580422204851315,0.4113679434123792,0.39753025604755077,0.2723385003995837
19,0.39089581232197235,0.5000052981322248,0.3505627601243639,0.3702712074706429,0.560069599826085,0.41677914716695486
20,0.37900564281750987,0.515780350246385,0.367142736018421,0.36404891900326075,0.4876613062071173,0.3448616799555327
